user;tweet;coordenadas;cidade;horario
boteumacatu;MT funk pra pouca quarta, sério;;Toledo, Brasil;2017-10-04 10:31:21
TLeubet;17 anosss 🤙🏼🎉;;Toledo, Brasil;2017-10-04 10:31:26
TLeubet;17 anossss 🤙🏼;;Toledo, Brasil;2017-10-04 10:31:51
violetha;Consegui acordar, já estou vestida tomando meu café... bom dia pra quem desacreditava de nois;;Toledo, Brasil;2017-10-04 10:37:37
violetha;To evitando pegar friagem, me cuidando, tomando remédio e nada minha garganta melhorar, tem 8 dias pro JOIA me ajuda sistema imunológico;;Toledo, Brasil;2017-10-04 10:41:49
arbecker_;Hoje nem café ta resolvendo;;Toledo, Brasil;2017-10-04 10:44:11
CapitaoPVC;Espirro;;Toledo, Brasil;2017-10-04 10:49:47
carooooool3;Bom dia 🦋💕;;Toledo, Brasil;2017-10-04 10:49:51
limatheusp;Será se desliguei o fogão????;;Toledo, Brasil;2017-10-04 10:55:18
CapitaoPVC;Caramba tinha esquecido como o celular fica mais bonito e fino sem a película de vidro;;Toledo, Brasil;2017-10-04 11:01:16
CapitaoPVC;Tchau coisa feia https://t.co/kKfMkycOIQ;;Toledo, Brasil;2017-10-04 11:02:12
CapitaoPVC;De nada adianta uma tela com a quina quebrada, ela já compromete a segurança. Então tirei;;Toledo, Brasil;2017-10-04 11:04:00
_wesley_perez;Boom dia;;Toledo, Brasil;2017-10-04 11:08:31
CapitaoPVC;Porque antes de comprarem acessórios maromba, as pessoas não treinam?;;Toledo, Brasil;2017-10-04 11:11:20
_wesley_perez;@cihberto Deixa comigoo kkkk;;Toledo, Brasil;2017-10-04 11:19:45
oziel_ozi;A base do crisrianismo é o amor;;Toledo, Brasil;2017-10-04 11:21:18
oziel_ozi;Ande no caminho que Deus traçou;;Toledo, Brasil;2017-10-04 11:47:11
Fraandenise;Não to mais conseguindo dormir mais 😣;;Toledo, Brasil;2017-10-04 11:47:21
VitorVr87;Metade do dia de hoje não tem aula, aow compostagem 💥;;Toledo, Brasil;2017-10-04 12:00:48
ManuelaAyla;morrendo de fome;;Toledo, Brasil;2017-10-04 12:06:34
amandaviana05;Bom dia só pra quem passou mal a noite inteira 😪;;Toledo, Brasil;2017-10-04 12:13:23
schaefer_ana;Odeio de assinalar q vc marca a certa e dps desmarca e marca a errada;;Toledo, Brasil;2017-10-04 12:15:39
schaefer_ana;Eu sou mt indecisa;;Toledo, Brasil;2017-10-04 12:15:48
saraakolling;Bom dia Brasil;;Toledo, Brasil;2017-10-04 12:15:57
saraakolling;Acordada comendo um pré treino kkkk 😭;;Toledo, Brasil;2017-10-04 12:16:11
schaefer_ana;Que raiva;;Toledo, Brasil;2017-10-04 12:17:04
oziel_ozi;A palavra de Deus transforma você;;Toledo, Brasil;2017-10-04 12:23:11
limatheusp;Odeio quando esqueço o que ia tweeter;;Toledo, Brasil;2017-10-04 12:30:04
patty_bonifacio;Já acordei em pânico por lembrar que tenho aquela porra de cirurgia 😭;;Toledo, Brasil;2017-10-04 12:37:35
Nick_Gabriel7;@Leossauro_ Sou feudalista liberal;;Toledo, Brasil;2017-10-04 12:50:24
luanaeidt;Bom dia pra quem?;;Toledo, Brasil;2017-10-04 12:55:01
LagoMF;Já dizia @AdoreDelano https://t.co/jVmaonv2O3;;Toledo, Brasil;2017-10-04 12:58:31
PaulaSperafico;😫😪 https://t.co/2OWd1r74SY;;Toledo, Brasil;2017-10-04 13:05:05
violetha;Bom de trampar em evento é o correr break né mores;;Toledo, Brasil;2017-10-04 13:05:56
Natielediferent;Bom dia pra quem tá super animada pro transformação;;Toledo, Brasil;2017-10-04 13:06:31
metam0rfose;13 anos de RBD na tv eu tô tipo https://t.co/jp3ZZK8ZMD;;Toledo, Brasil;2017-10-04 13:06:34
metam0rfose;#DiaMundialRBD só pra nois que conseguia reunir 6 adolescente pra performar solo quedate en siléncio trajando meião e camisa social;;Toledo, Brasil;2017-10-04 13:08:25
andergriloo;Hoje é quarta ou não é ? 💥💥;;Toledo, Brasil;2017-10-04 13:09:18
FZilch;Mais puto que o mascote da seleção https://t.co/fxpW6uw80L;;Toledo, Brasil;2017-10-04 13:13:26
violetha;A gente tá vendo que você não é do congresso e tá vindo só pra filar comida no cofre break;;Toledo, Brasil;2017-10-04 13:13:55
arbecker_;Era só o que me faltava mesmo;;Toledo, Brasil;2017-10-04 13:22:51
metam0rfose;Nois se diverte olhando as coisa que não pode comprar https://t.co/4WYsigSnfN;;Toledo, Brasil;2017-10-04 13:32:43
Carllasant;Manhã de compraras com velhinha do meu 💕 em Cidade Canção https://t.co/Uf6Xm4bZMl;{u'type': u'Point', u'coordinates': [-53.7433849, -24.7348903]};Toledo, Brasil;2017-10-04 13:44:36
pqp_guerra;@JabeJoao Viro nerd?;;Toledo, Brasil;2017-10-04 13:54:49
emunarrizn;Pues eso. A chorros. en Cagando ME https://t.co/bcN1mwkvUL;{u'type': u'Point', u'coordinates': [-53.7205351, -24.7127192]};Toledo, Brasil;2017-10-04 14:08:40
CapitaoPVC;Quarta-feira pela manhã, casal se idoso saindo do motel;;Toledo, Brasil;2017-10-04 14:15:22
CapitaoPVC;A vida é demais;;Toledo, Brasil;2017-10-04 14:15:34
CapitaoPVC;Hoje conhecerei uma cidade que nunca nem passei, diamante doeste;;Toledo, Brasil;2017-10-04 14:31:18
menegom;"Coloquei camisa xadrez e um shorts pra ir tratar os bichos com meu tio.
Ele pediu q mundo q eu vivo kkk";;Toledo, Brasil;2017-10-04 14:32:05
Patyonara;Finalmente com cólica, que dia feliz!;;Toledo, Brasil;2017-10-04 14:34:46
Patyonara;Mudei minha fantasia, por motivos de, muito trabalhosa a outra!;;Toledo, Brasil;2017-10-04 14:36:56
CapitaoPVC;Mas a puc tem aluno gente, confirmado passei e vi universitários;;Toledo, Brasil;2017-10-04 14:38:44
arbecker_;Vivendo a quarta feira com muito sono e Bruno e Marone na cabeça;;Toledo, Brasil;2017-10-04 14:38:51
CapitaoPVC;Confirmado não convento;;Toledo, Brasil;2017-10-04 14:38:51
ManuelaAyla;me bloqueou por que linda ??;;Toledo, Brasil;2017-10-04 14:39:10
Patyonara;"@larissagottems @FZilch @diegando @dadaustina @anarosaroos @kelinfornia ""só eu que tô atrasada?"" https://t.co/SJZQRKkqnv";;Toledo, Brasil;2017-10-04 14:42:00
metam0rfose;Será se ainda vendem fajelbi @fabii_melloo @raffaells_ https://t.co/DEf5NPl8Kc;;Toledo, Brasil;2017-10-04 14:42:58
_wesley_perez;@lilianlda @cihberto Acredito que nem isso segure kkkk;;Toledo, Brasil;2017-10-04 14:43:12
Patyonara;@portalhumorados @coutmai rsrsrs;;Toledo, Brasil;2017-10-04 14:43:54
AnaSchlindwein;Como pagar luz, internet e passar o mês com 8,80 Google pesquisar;;Toledo, Brasil;2017-10-04 14:46:34
itsniallsun;meu deus eu odeio e abomino todos os homens desse planeta terra ainda bem que o niall é um anjo;;Toledo, Brasil;2017-10-04 14:53:53
Patyonara;@coutmai @portalhumorados Hahahahaha acontece né! 💁🏻;;Toledo, Brasil;2017-10-04 14:54:53
metam0rfose;É INACREDITÁVEL @fabii_melloo https://t.co/ntO0Akz68d;;Toledo, Brasil;2017-10-04 15:00:34
carooooool3;Mudou a data da turma do pagode 🤦🏽‍♀️;;Toledo, Brasil;2017-10-04 15:07:31
LagoMF;Só de lembrar que semana que vem tem feriado e sexta tem hapohell da até vontade de viver;;Toledo, Brasil;2017-10-04 15:07:33
liandrapoliana;"Desisto de argumentar com pessoas assim
Apenas meu sincero vai tomar no cu";;Toledo, Brasil;2017-10-04 15:10:07
menegom;Ela diz o jogo e eu jogo;;Toledo, Brasil;2017-10-04 15:14:35
itsniallsun;que patifaria é essa??;;Toledo, Brasil;2017-10-04 15:15:58
liandrapoliana;Eu não boto fé que eu acabei de acordar, puta merda mano;;Toledo, Brasil;2017-10-04 15:16:07
itsniallsun;pelo amor de deus;;Toledo, Brasil;2017-10-04 15:16:32
duALFA;"Alguém faz voltar!
Pô Pô Pom Pom Pom Pom...
#balada #disney #pecanha #fabriciopeçanha https://t.co/7VcsFY0ZR7";;Toledo, Brasil;2017-10-04 15:19:05
PassariniP;Eu to só o 3 https://t.co/zxAwfvudL4;;Toledo, Brasil;2017-10-04 15:22:42
FZilch;@Patyonara @larissagottems @diegando @dadaustina @anarosaroos @kelinfornia Ja é um milagre ter ido;;Toledo, Brasil;2017-10-04 15:27:17
schiavovane;Estamos tão obsecados no amanhã, que esquecemos, que a vida é o hoje.;;Toledo, Brasil;2017-10-04 15:28:20
FZilch;viremo coreano, vamo ve se essa bosta de mundo acaba logo agora;;Toledo, Brasil;2017-10-04 15:32:50
pqp_guerra;O que está acontecendo?;;Toledo, Brasil;2017-10-04 15:42:38
vitorianeneve;Ja tenho um cielo, só falta o co;;Toledo, Brasil;2017-10-04 15:48:52
Eoqmarques;@cgodoyyy @taaydietrich @bhaskarei  kkkkkkkkkkkk;;Toledo, Brasil;2017-10-04 15:49:27
pqp_guerra;Não resisti kkkkkkkkkkkkk;;Toledo, Brasil;2017-10-04 15:49:46
Eoqmarques;@_giotrombetta @JuGuerra21 Me ensinar que é bom nada né;;Toledo, Brasil;2017-10-04 15:50:12
vitorianeneve;Fui ver o video do cocielo na puc, chorei em publico, quase micão e tals;;Toledo, Brasil;2017-10-04 15:51:49
pqp_guerra;Silvio bora?;;Toledo, Brasil;2017-10-04 15:52:03
pqp_guerra;To com calor mas vou ficar de moletom;;Toledo, Brasil;2017-10-04 15:52:27
pqp_guerra;@oliveir4k Olha só;;Toledo, Brasil;2017-10-04 15:56:15
vitorianeneve;Não tem casal mais fofinho que cocielo e tata, choro mesmo;;Toledo, Brasil;2017-10-04 15:58:00
x_gihh;nossa bicho chorei vendo o cocielo pedir a namorada em casamento q fofo;;Toledo, Brasil;2017-10-04 16:02:32
Thami_olindaa;Falar mal de mim todos falam né,me da dois tiro no coração ninguém quer;;Toledo, Brasil;2017-10-04 16:04:59
oziel_ozi;Tudo que acontece em nossa vida é permitido por Deus;;Toledo, Brasil;2017-10-04 16:06:14
andergriloo;@Renan_2202 @emeerzt @ueslinn  https://t.co/NDWB0OscCA;;Toledo, Brasil;2017-10-04 16:11:28
erick_mossinger;Vídeo do cocielo pedindo a tata em casamento é muito bom;;Toledo, Brasil;2017-10-04 16:11:31
LariAlbertoni;Amanhã é sexta;;Toledo, Brasil;2017-10-04 16:13:22
luuispalma;Noites em claro e loló;;Toledo, Brasil;2017-10-04 16:17:32
dreeysoares;@luanandrade_ Ah vai dormir kkkk;;Toledo, Brasil;2017-10-04 16:22:02
janapsantana;@kauanamariaa Amei Kau 💕😍;;Toledo, Brasil;2017-10-04 16:35:43
Susaan_b;Ingratidão é feio e magoa... o mundo ta cheio de pessoas ingratas;;Toledo, Brasil;2017-10-04 16:36:29
janapsantana;@julia_ansolin É o amor da minha vidinha mesmo 😍;;Toledo, Brasil;2017-10-04 16:36:47
liandrapoliana;Sério, vai tomar no cu;;Toledo, Brasil;2017-10-04 16:37:05
liandrapoliana;Não consigo nem parar de chorar e me acalmar, porque eu tinha que ser da espécie humana? Ia ficar tão feliz sendo uma plantinha;;Toledo, Brasil;2017-10-04 16:38:30
schiavovane;quem sofreu um estupro coletivo hoje pelas amigas 😂😂 pois é.;;Toledo, Brasil;2017-10-04 16:39:25
liandrapoliana;"Queria estar na cachu da granja com meus amigos, fumando uns breu e sei lá
Só quero paz";;Toledo, Brasil;2017-10-04 16:39:33
liandrapoliana;"Eu já tô naquela fase monstruosa chamada adolescência e as pessoas ainda me testam
Me querem louca né";;Toledo, Brasil;2017-10-04 16:40:31
FZilch;alo @ https://t.co/eV12XY1da6;;Toledo, Brasil;2017-10-04 16:42:18
Arthur_CPC;@ParmeraMilGrau Eis minha contribuição prós caras... https://t.co/lg22Fb9UWV;;Toledo, Brasil;2017-10-04 16:48:10
zandonatto;Paguei 10 reais em um carregador que brilha e ainda cheio de strass. Adorei;;Toledo, Brasil;2017-10-04 16:52:46
LagoMF;Uma dor chamada passar duas quadras da clínica de fisio e nem ver, ficar perdido e ter q ligar o 4G pra se achar;;Toledo, Brasil;2017-10-04 16:52:49
LuucasBrixner;Crescer na vida sim, mas sem pilantrar com ninguém!;;Toledo, Brasil;2017-10-04 17:07:24
liandrapoliana;Haja estresse;;Toledo, Brasil;2017-10-04 17:09:45
LuucasBrixner;Deixa eu falar pra vocês: cocielo mitou no rolê em!;;Toledo, Brasil;2017-10-04 17:13:47
Eoqmarques;@_giotrombetta @letraserradas Canta;;Toledo, Brasil;2017-10-04 17:15:02
Eoqmarques;@_giotrombetta @letraserradas Chata;;Toledo, Brasil;2017-10-04 17:15:16
patimaraschin;Hoje deu a louca em mim, lavei tudo as paredes e troquei.os móveis de lugar kkkk;;Toledo, Brasil;2017-10-04 17:17:54
itsniallsun;odeio todas por não terem deixado apenas meu filho cantar https://t.co/DxMPuoidEs;;Toledo, Brasil;2017-10-04 17:21:21
Natielediferent;Uma das coisas que eu tenho que agradecer são meus amigos da igreja, eles são demais, são benção, Deus sabe como eles me fazem um bemzão❤️;;Toledo, Brasil;2017-10-04 17:22:15
luizaugustoo;Hj faz exatos 4 anos q mudei pra toledo 😨;;Toledo, Brasil;2017-10-04 17:24:14
Arthur_CPC;@FernandaLizardo Thor, hehehe https://t.co/KfJMf6Aory;;Toledo, Brasil;2017-10-04 17:36:27
Arthur_CPC;@FernandaLizardo Ele é fotogênico kkkkkk https://t.co/cwHyQ5Rk2y;;Toledo, Brasil;2017-10-04 17:43:25
GoessWesley;Bem isso https://t.co/v01vgilmYD;;Toledo, Brasil;2017-10-04 17:43:35
LuucasBrixner;Vou passar na Sportland negociar uma proposta pra atlética e depois dar aquela corrinha no lago. Quem tiver coragem que me aconpanhe;;Toledo, Brasil;2017-10-04 17:46:05
janapsantana;Gente que manda bom dia, boa tarde, boa noite e boa madruga nos grupos de wpp pra mim é porteiro;;Toledo, Brasil;2017-10-04 17:46:58
janapsantana;A culpa é sua por ter esse sorriso ou a culpa é minha por me apaixonar por ele?;;Toledo, Brasil;2017-10-04 17:51:31
FZilch;@dadaustina Amor;;Toledo, Brasil;2017-10-04 17:54:45
janapsantana;Sinto tanta saudade do Premen, melhores 4 anos da minha vida. Sofria e sorria, mas tinhas melhores pessoas ao meu lado;;Toledo, Brasil;2017-10-04 18:03:00
janapsantana;Sinto tanta saudade do Premen, melhores 4 anos da minha vida. Sofria e sorria, mas tinha melhores pessoas ao meu lado;;Toledo, Brasil;2017-10-04 18:03:24
violetha;Cheguei na faculdade derrubei meu celular e o resultado estragou meu dia;;Toledo, Brasil;2017-10-04 18:09:52
limatheusp;O que tenho de desastrado queria ter de bonito pq PQP;;Toledo, Brasil;2017-10-04 18:11:54
arbecker_;Só faltava o litrao de breja https://t.co/dYwS1RokIb;;Toledo, Brasil;2017-10-04 18:15:12
mah_ellwanger;Os snaps em forma de presentes alegram meu dia ❤️;;Toledo, Brasil;2017-10-04 18:15:52
arbecker_;Toda vez q eu levanto o braço pra pegar algo dói o braço e o peito, isso q eu só fiquei sentado ontem, imagina se tivesse jogado bola;;Toledo, Brasil;2017-10-04 18:22:49
Patyonara;"Dessa vez tive 4 estágios na tpm: 
nervosismo 
sentimentalismo (virei a noite chorando).
vontade de morrer kkk (sorry a preocupação migos)";;Toledo, Brasil;2017-10-04 18:24:26
jumirante;Nos mexemos tanto em éter no lab q eu to sentindo o cheiro até agora;;Toledo, Brasil;2017-10-04 18:33:52
Patyonara;@exemplo_17 @GabrielLessa_  https://t.co/76b27dmnq9;;Toledo, Brasil;2017-10-04 18:43:40
cerejiana;Esses youtubers que fazem vídeo desperdiçando qualquer tipo de alimento ou estragando coisas caras me dão muito nojo;;Toledo, Brasil;2017-10-04 18:45:07
WillNegrini;Tem umas pessoas que têm uma mentalidade de adolescente ainda ne;;Toledo, Brasil;2017-10-04 18:55:18
itsniallsun;meninas que estavam lendo e dormiram com o celular na cara;;Toledo, Brasil;2017-10-04 18:58:12
Patyonara;Trabalhando em uma sala só pra euzinha, que delicia!;;Toledo, Brasil;2017-10-04 19:31:25
Patyonara;Não aguento mais fazer ligação;;Toledo, Brasil;2017-10-04 19:36:14
GoessWesley;@AndreeLuuizjp Estou calmo amigo ❤️;;Toledo, Brasil;2017-10-04 19:45:06
GoessWesley;@gabix_portilho Tamo xofenoooo garera;;Toledo, Brasil;2017-10-04 19:45:24
janapsantana;Cocielo me namora?;;Toledo, Brasil;2017-10-04 19:50:18
luizaugustoo;@_gabrieucosta 4 anos q aumentei o lucro da sapezal hahahha;;Toledo, Brasil;2017-10-04 19:51:08
janapsantana;Sabe o que vc tem? Tem sorte que cê beija bem, vc é a corda bamba que eu aprendi a andar;;Toledo, Brasil;2017-10-04 19:51:51
oziel_ozi;Cristo é meu alvo;;Toledo, Brasil;2017-10-04 19:58:46
limatheusp;Amo a aula do Carlos, mas meu... to exausto;;Toledo, Brasil;2017-10-04 19:59:21
x_gihh;q vontade de comer cachorro quente;;Toledo, Brasil;2017-10-04 20:02:58
FZilch;quedê o link cas pasta de meme @laaritodeschini ?;;Toledo, Brasil;2017-10-04 20:07:15
patty_bonifacio;Com dor, porém viva;;Toledo, Brasil;2017-10-04 20:10:47
FZilch;@laaritodeschini Olha so, curtindo a propria postagem ate, q tudo!;;Toledo, Brasil;2017-10-04 20:13:11
FZilch;@laaritodeschini Mas tem separado tb os gifs?;;Toledo, Brasil;2017-10-04 20:16:20
FZilch;@laaritodeschini Ah ta.. normal dai, ja criei alts nesse ai kkkkk;;Toledo, Brasil;2017-10-04 20:17:31
FZilch;@laaritodeschini  https://t.co/j80nZTBFAN;;Toledo, Brasil;2017-10-04 20:21:10
Injridi;Que correria da porra;;Toledo, Brasil;2017-10-04 20:23:02
janapsantana;Queria engordar, mas cada dia emagreço mais 😿;;Toledo, Brasil;2017-10-04 20:26:52
oziel_ozi;Só Deus pode mudar os rumos do Brasil;;Toledo, Brasil;2017-10-04 20:37:06
violetha;"FINALMENTE CONSEGUI ARRUMAR MEU ÓCULOS

Amém";;Toledo, Brasil;2017-10-04 20:38:02
Patyonara;50 ligações em um dia, mais de 100 e-mails disparados, e tive que prestar relatório de tudo pra chefa, minha voz cansou! Hj tô muda;;Toledo, Brasil;2017-10-04 20:40:21
_wesley_perez;Acabaram de ligar e preciso voltar na obra..;;Toledo, Brasil;2017-10-04 20:41:05
ManuelaAyla;minhas dores de cabeça ataca quando nao tomo 3L de agua;;Toledo, Brasil;2017-10-04 20:41:13
_wesley_perez;Funcionario me quebra em 😑;;Toledo, Brasil;2017-10-04 20:41:34
ManuelaAyla;acostumei meu corpo assim agora já era;;Toledo, Brasil;2017-10-04 20:41:36
Patyonara;Falei com uma pessoa muito fofinha e que tenho um carinho enorme, foi bom ter feito essas ligações! 😊;;Toledo, Brasil;2017-10-04 20:41:58
_wesley_perez;Sem futebol na quarta não tem o que fazer;;Toledo, Brasil;2017-10-04 20:43:47
GoessWesley;@mariafpadua 🙈🙈🙈;;Toledo, Brasil;2017-10-04 20:45:46
Patyonara;Meta antes de me despedir do Sebrae é fechar essa curso, vamos lá gordinha tu consegue;;Toledo, Brasil;2017-10-04 20:53:08
andthisismiisty;Eu to trabalhando no patronato e minha cabeça fica a mil, cheia de ideias, defesas prontas;;Toledo, Brasil;2017-10-04 20:58:28
megustavim;Rapaiz fiquei entre os aptos no exército to com medo confesso;;Toledo, Brasil;2017-10-04 20:59:04
andthisismiisty;Chego em casa e a única coisa que eu consigo pensar é se eu deixar a jabuticaba dentro da água muito tempo vai enrugar;;Toledo, Brasil;2017-10-04 20:59:59
zandonatto;Vontade de comer uma deliciosa lasanha;;Toledo, Brasil;2017-10-04 21:01:10
Duds_CRF;@_OliveiraWil Me trocou, falo nada;;Toledo, Brasil;2017-10-04 21:06:49
paulavalelopes;Olha ai mãe, esses vasinhos que falei pra comprar e colocar de decoração lá https://t.co/1awqiZ7Hem;;Toledo, Brasil;2017-10-04 21:10:30
andthisismiisty;@EduardoVanzetto @SporTV @FutsalCopagril @lnfontime Tudo bem, eu vou trabalhar mesmo, mas deixe que um dia eu vou ser ryka u.u;;Toledo, Brasil;2017-10-04 21:13:50
Graciellyba25;Adeus celular, olá estudos;;Toledo, Brasil;2017-10-04 21:21:28
_SrMorningStar;Meu celular bugou a tela 😩😩😩😩;;Toledo, Brasil;2017-10-04 21:21:29
_SrMorningStar;Vou lá na conserta smart reclamar;;Toledo, Brasil;2017-10-04 21:21:46
_carol_benatti;me controlando demais pra não postar um monte de coisa KKKKKKKKK rindo de nervoso e ódio;;Toledo, Brasil;2017-10-04 21:26:25
_SrMorningStar;1 fav = 1 indireta com sua inicial;;Toledo, Brasil;2017-10-04 21:33:16
flaavia_tuutty;Que ousadia do re dizer que a musica Element é dele kkkk;;Toledo, Brasil;2017-10-04 21:34:45
GoessWesley;@CristianoMayson Vc q me ensinou mano kkkkkkkkk;;Toledo, Brasil;2017-10-04 21:42:30
LethyhBernardo;Tá surgindo gente do bueiro vendendo rifa KKKKK KKKKK;;Toledo, Brasil;2017-10-04 21:44:30
supostomarginal;"Meu dia: 
Acordar 5h30 da manha
Ir se alistar 
Acabar a gasolina ind
Ficar apto na seleção
Quebrar a tela do meu celular
E tem mais 5 horas";;Toledo, Brasil;2017-10-04 21:57:18
liandrapoliana;Q coraçãozinho que não encontra paz vendo isso https://t.co/5gVDgBzocO;;Toledo, Brasil;2017-10-04 22:00:06
LagoMF;@benjaminccero @augusto_asb0 Se a sobrancelha estivesse um pouquinho mais curvada eu ia falar q o desenho era meu;;Toledo, Brasil;2017-10-04 22:06:18
DanielRabeloo;Voltei a joga bola na escola pra conseguir a manter a forma tava meio difícil kkkkk🏃🏽;;Toledo, Brasil;2017-10-04 22:08:11
DanielRabeloo;Eu sou o convite ao pecado 🕴🏿;;Toledo, Brasil;2017-10-04 22:11:56
zandonatto;Morta kkkkkkk https://t.co/Jlsv9RvGym;;Toledo, Brasil;2017-10-04 22:18:42
megustavim;@bernardochagaz Fui nada;;Toledo, Brasil;2017-10-04 22:24:15
gustavoteixxra;Dispensado no exercito;;Toledo, Brasil;2017-10-04 22:27:01
megustavim;A vontade de rir é grande, mais a de chorar é maior meus amigos ...;;Toledo, Brasil;2017-10-04 22:30:11
x_gihh;universo mi ajude a parar de pensar doidice;;Toledo, Brasil;2017-10-04 22:33:03
lara_rhanna;Tu gosta, não gosta ? https://t.co/VL4F3gueaq;;Toledo, Brasil;2017-10-04 22:39:39
_wesley_perez;Meu pai acabou de sair daqui e em 10 minutos de conversa tomamos uma caixinha;;Toledo, Brasil;2017-10-04 22:40:14
PassariniP;De acordo comigo mesmo como  vc esta se sentindo hoje?? https://t.co/5RBTQ84Hoc;;Toledo, Brasil;2017-10-04 22:40:27
_wesley_perez;Vou parar de beber..;;Toledo, Brasil;2017-10-04 22:40:35
liandrapoliana;Q porra eh essa liandra https://t.co/Ocgm2LEQci;;Toledo, Brasil;2017-10-04 22:42:16
GoessWesley;Enquanto o Duh vai do 6º semestre para o 8º semestre, eu vou continuar no 3º semestre nesse ritmo q eu estou;;Toledo, Brasil;2017-10-04 22:43:03
liandrapoliana;Morena novamente;;Toledo, Brasil;2017-10-04 22:43:06
heymatheus7;@igordeivid00 Gabi Sampaio me respondeu também, namorada do Hungria;;Toledo, Brasil;2017-10-04 22:47:18
KauDallaPossa;A gente não fica brava pelo fato em si, e  sim pela forma que é dita !;;Toledo, Brasil;2017-10-04 22:51:14
KauDallaPossa;É eu começar a dieta, chego da academia minha mãe fazendo bolo de limão com leite condensado;;Toledo, Brasil;2017-10-04 22:52:03
LagoMF;To com fome esperando a princesa da @LetciaBeatriz dar sinal de vida;;Toledo, Brasil;2017-10-04 23:01:38
vitorianeneve;Só pra quem passou a tarde chorando por nada;;Toledo, Brasil;2017-10-04 23:04:15
vitorianeneve;Ainda não superei o pedido de casamento do cocielo, iludida ainda tenho esperanças de ter algo assim, repito, iludida;;Toledo, Brasil;2017-10-04 23:05:19
KauDallaPossa;Intuição de mulher nunca falha!;;Toledo, Brasil;2017-10-04 23:09:39
KauDallaPossa;Anti estres https://t.co/pPOxgXptle;;Toledo, Brasil;2017-10-04 23:13:32
HeloisaRoman;nossa mano;;Toledo, Brasil;2017-10-04 23:22:28
HeloisaRoman;cara eu to estressada demais;;Toledo, Brasil;2017-10-04 23:24:22
HeloisaRoman;eu só me decepcionei cara;;Toledo, Brasil;2017-10-04 23:25:03
HeloisaRoman;pessoas que choram quando estão com raiva;;Toledo, Brasil;2017-10-04 23:26:24
itsniallsun;oizinho https://t.co/ToWT5qHWZl;;Toledo, Brasil;2017-10-04 23:26:54
Eoqmarques;@KellemKinas Tá um amor mesmo;;Toledo, Brasil;2017-10-04 23:27:55
HeloisaRoman;VAI TOMAR NO CU;;Toledo, Brasil;2017-10-04 23:32:09
Itaaah_Braun;Hoje o papo tava dos bom na sala KKKKKKK só risos;;Toledo, Brasil;2017-10-04 23:34:36
PassariniP;@maah_marci hsaushau eu tb;;Toledo, Brasil;2017-10-04 23:36:01
Convencido97;cacieli só me arrasa 😂;;Toledo, Brasil;2017-10-04 23:36:01
Convencido97;esses mlks do aloja é uma resenha da porra, não dá 😂;;Toledo, Brasil;2017-10-04 23:36:41
DanielRabeloo;Queria ter uma namorada pra gente sair e chapa junto 🍺 eu pago a conta;;Toledo, Brasil;2017-10-04 23:38:13
Marcos_Edu23;Tomara que dê certo a social sexta;;Toledo, Brasil;2017-10-04 23:39:21
LethyhBernardo;@Marcos_Edu23 Eu vou neném ksksksksksk;;Toledo, Brasil;2017-10-04 23:40:06
Marcos_Edu23;Mas sexta não vou brincar daquela bosta lá , fui o único que teve que beber kkkkkkkk;;Toledo, Brasil;2017-10-04 23:40:12
LethyhBernardo;@Marcos_Edu23 Kskskskekekekeke;;Toledo, Brasil;2017-10-04 23:40:44
VitorVr87;Hoje é dia de arrumar a mala, bora pra casa amanhã 💥🙏;;Toledo, Brasil;2017-10-04 23:42:14
Marcos_Edu23;Hoje teve um simulado, só que ninguém fazia ideia que ia ter kskskskksks;;Toledo, Brasil;2017-10-04 23:42:47
limatheusp;Gente, sério, não consigo entender como ainda não fui atropelado, ou nunca quebrei um braço porque olha.... minha vida se resume em desastre;;Toledo, Brasil;2017-10-04 23:43:25
TLeubet;Obrigado meu Deus por mais um ano de vida!! 🙏🏼;;Toledo, Brasil;2017-10-04 23:43:48
limatheusp;A pessoa tá num lugar que é tipo o paraíso, tem um hiper mega celular com câmera foda, mas ainda assim consegue cagar nos retratos;;Toledo, Brasil;2017-10-04 23:45:31
luuispalma;PAGAMENTO JOIA OESTE FEITO, VEEEEESH;;Toledo, Brasil;2017-10-05 00:06:19
zandonatto;Que soninho;;Toledo, Brasil;2017-10-05 00:12:33
zandonatto;Tomei meu remédio e não faz nem meia hora e já quero dormir;;Toledo, Brasil;2017-10-05 00:13:59
zandonatto;Não vou nem conseguir assistir um ep todo de Greys;;Toledo, Brasil;2017-10-05 00:14:59
WesleyMMDias;Minha pele tá boa aí eu como tudo que não posso, aí fica um lixo, nisso eu me sinto culpado, paro, ela volta linda, aí eu como dnv e...🔄;;Toledo, Brasil;2017-10-05 00:18:16
gustavoteixxra;Por mais pessoas como esse policial, que bela atitude 👏🏾 https://t.co/uerXhl292o;;Toledo, Brasil;2017-10-05 00:19:31
itsniallsun;meu deus att de porcelain doll https://t.co/Yt0JWyfrAJ;;Toledo, Brasil;2017-10-05 00:22:12
WesleyMMDias;Gente quando chega aquela fase de vida que você tem vontade de viver? Pq até agora nada;;Toledo, Brasil;2017-10-05 00:26:05
HeloisaRoman;"os covers do Stéfano Ferraz são incríveis 

a p a i x o n a d í s s i m a";;Toledo, Brasil;2017-10-05 00:31:50
