user;tweet;coordenadas;cidade;horario
AnaCapazorio;Se tem uma coisa q eu faço bem é deixar o celular cair na minha cara o god;;Arapongas, Brasil;2017-10-03 05:05:42
AnaCapazorio;Só queria conseguir dormir 23:00;;Arapongas, Brasil;2017-10-03 05:06:11
AnaCapazorio;E NUNCA FOI AMOR OI QM É MENTIRA NEM TOCA CAMPAINHA FICADINHAAAAAA;;Arapongas, Brasil;2017-10-03 05:07:03
AnaCapazorio;Sou maravilhosa cantando músicas...aiaiai;;Arapongas, Brasil;2017-10-03 05:07:21
AnaCapazorio;Disse q ia me bloquear nas redes sociais mas quero ver me bloquear desse seu crânio q só não tem só merda pq tem eu q sou o brilho;;Arapongas, Brasil;2017-10-03 05:10:34
AnaCapazorio;Angela vai querer me matar se ele ver essa foto q postei dele mas tudo bem, o amor é supera barreiras (????);;Arapongas, Brasil;2017-10-03 05:12:39
AnaCapazorio;Geração de Reis das quais eu enterro;;Arapongas, Brasil;2017-10-03 05:13:00
kaaroll_k;Saudade de certos @;;Arapongas, Brasil;2017-10-03 06:11:17
j4c0m3t0;Parece que estou saindo mas acabei de chegar do trampo 👀 https://t.co/mHCF2xQK2p;;Arapongas, Brasil;2017-10-03 06:23:28
thaylafreitas;Perdi em média 50 kilos ontem a noite... Fazer limpeza na alma e no coração também emagrece;;Arapongas, Brasil;2017-10-03 09:21:14
calupavital;@Gudalbianco Aaaai que top, também vooou, a gente se encontra la 🌈;;Arapongas, Brasil;2017-10-03 10:01:24
ORomenique;Torresminho com cerveja https://t.co/nbvxYAGsWH;;Arapongas, Brasil;2017-10-03 10:35:43
kaaroll_k;Quinta é dia de faz me rir, chega logo quinta;;Arapongas, Brasil;2017-10-03 10:48:51
kaaroll_k;Bom dia sol;;Arapongas, Brasil;2017-10-03 10:51:25
__maribernardes;"No dia 3 de outubro ele me perguntou que dia era. 

- 3 de outubro";;Arapongas, Brasil;2017-10-03 10:58:43
ORomenique;@rafaelalgures o @ferkobaia é um amigão meu q se mudou pra Caxias recente e está com 0 amigos. Ele curte quadrinhos q nem nois.;;Arapongas, Brasil;2017-10-03 11:39:19
ORomenique;"@rafaelalgures @ferkobaia Rola ser a mãe chata e ""forçar"" a amizade entre vocês? Convidem um ao outro pra bater um papo, vai ser legal";;Arapongas, Brasil;2017-10-03 11:41:29
Mrpelegrini;Hoje e amanhã rola aquela feirinha de profissões ein, colem lá 16:00 as 22:00 e das 8:00 ao 12:00;;Arapongas, Brasil;2017-10-03 12:47:35
__maribernardes;Conte mais uma mentira, que sou diferente que gosta da gnt eu vou acreditarrrr;;Arapongas, Brasil;2017-10-03 12:57:19
__maribernardes;Esquecida e abandonada pra fora de casa;;Arapongas, Brasil;2017-10-03 13:32:22
AnaCapazorio;Tem uns meninos q vao pros jogos e parece q nunca viram uma boca diferente q já tão beijando a namorada tá em casa torcendo por eles;;Arapongas, Brasil;2017-10-03 13:40:12
AnaCapazorio;É muito merda, nossa senhora olha o ranço vindo;;Arapongas, Brasil;2017-10-03 13:41:05
Mariazinha069;"Minha família só sabe falar no grupo ""a Maria ainda tá desempregada""";;Arapongas, Brasil;2017-10-03 14:59:27
Mariazinha069;Só verdades https://t.co/EqW9iu57lQ;;Arapongas, Brasil;2017-10-03 14:59:55
Mariazinha069;Meus familiares tudo tão fazendo novena pra eu arrumar um emprego KKKKKKKKKKKKKKKKK fé no pai que o emprego sai https://t.co/scT8Bbhq84;;Arapongas, Brasil;2017-10-03 15:04:05
Mariazinha069;Eu tenho uma raiva tão grande q meu pai vê jornal, q nossa senhora, não pode falar nd de algum adolescente q ele já vem me da lição de moral;;Arapongas, Brasil;2017-10-03 15:18:59
RodolfoSouza_;Ou é babaca ou é burro.;;Arapongas, Brasil;2017-10-03 15:23:02
Bisouzza1;Sera que consigo tirar um cochilo de meia hora e depois voltar a vida universitária?;;Arapongas, Brasil;2017-10-03 15:33:13
_gabibiazon;Odeio que vem me julgar pelo meu passado;;Arapongas, Brasil;2017-10-03 15:45:48
_gabibiazon;O que importa é o que sou;;Arapongas, Brasil;2017-10-03 15:46:13
_gHReen;#Bolsonaro ou #Bolsoneca https://t.co/URXa4YwSsz;;Arapongas, Brasil;2017-10-03 15:47:01
Mariazinha069;Odeio lavar louça, mas nesse tempo eu odeio mais ainda;;Arapongas, Brasil;2017-10-03 15:57:28
Mariazinha069;KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK ai ai https://t.co/pg8rzjAEt5;;Arapongas, Brasil;2017-10-03 15:57:39
WillFak8;Tons de cinza nunca caíram tão bem. Ares de futurimo e modernidade que trarão vigor ao seu… https://t.co/LyO9k58Zwg;{u'type': u'Point', u'coordinates': [-51.42858982, -23.45596325]};Arapongas, Brasil;2017-10-03 16:01:03
denybacellar;Bom dia https://t.co/J20cuDwxjl;;Arapongas, Brasil;2017-10-03 16:02:18
sraraujo_;Peguei meu celular com esperança de ter mensagem das novinhas;;Arapongas, Brasil;2017-10-03 16:58:35
sraraujo_;Fiquei só na esperança KAKAKAKA;;Arapongas, Brasil;2017-10-03 16:58:52
outroPoe;"Quem lembra? 
https://t.co/kNgsHAqVCW";;Arapongas, Brasil;2017-10-03 17:13:41
Brida_rodrigues;Oioioi;;Arapongas, Brasil;2017-10-03 17:31:33
Brida_rodrigues;Minha mãe é a pessoa mais enrolada que eu conheço;;Arapongas, Brasil;2017-10-03 17:33:10
outroPoe;Só falta a GOSTOSURA https://t.co/kPZbEjsDOw;;Arapongas, Brasil;2017-10-03 19:02:00
outroPoe;@EuSouOGabe Poxa Gabe, não tenho faces :/;;Arapongas, Brasil;2017-10-03 19:06:26
BeattriizMendes;Não desejo sinusite pra ngm, pqp quero rancar a minha cabeça;;Arapongas, Brasil;2017-10-03 19:17:25
Gabrielle_Raian;"Sete
#BTSonMusicChart https://t.co/68nYer7pIw";;Arapongas, Brasil;2017-10-03 19:19:24
Mariazinha069;"Só uma coisinha

EU NÃO VOU CORRER ATRÁS DE NGM, BJS";;Arapongas, Brasil;2017-10-03 19:28:25
Gabrielle_Raian;"Oito
#BTSonMusicChart https://t.co/EF08DJnWqw";;Arapongas, Brasil;2017-10-03 19:29:28
Mariazinha069;KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK masoq https://t.co/PZlbsqAvI4;;Arapongas, Brasil;2017-10-03 19:31:28
Mariazinha069;Não me chama de Eduarda que eu ODEIO;;Arapongas, Brasil;2017-10-03 19:37:43
_andrezza_;🔙 to work!🙏🏻 #devolta #finally #tksgod em Arapongas, Parana, Brazil https://t.co/kLLDlGgBbE;{u'type': u'Point', u'coordinates': [-51.45, -23.3833]};Arapongas, Brasil;2017-10-03 20:58:02
outroPoe;Disappointed but not surprised;;Arapongas, Brasil;2017-10-03 21:04:09
AnaCapazorio;Onde clica pra P A R A R ?;;Arapongas, Brasil;2017-10-03 21:06:11
AnaCapazorio;To a bastante tempo sem fazer merda, já to me coçando toda;;Arapongas, Brasil;2017-10-03 21:07:15
AnaCapazorio;Vontade de fazer merda tá grande;;Arapongas, Brasil;2017-10-03 21:07:28
AnaCapazorio;O mundo agradece. https://t.co/QZ5ZE9TgMs;;Arapongas, Brasil;2017-10-03 21:19:25
torymantovani;Vc só faz merda https://t.co/VhRWonjeEc;;Arapongas, Brasil;2017-10-03 21:22:17
annacbernardes;@thaygariani Trabalhamos juntas, estudamos juntas, moramos juntas e almoçamos juntas kkkkkkkk a gente é muito amigas ❤️❤️❤️;;Arapongas, Brasil;2017-10-03 21:38:23
calupavital;Poxa crush pq não me nota https://t.co/mhwbpmbE8P;;Arapongas, Brasil;2017-10-03 21:43:44
BeattriizMendes;Oi bb vamos se beijar?;;Arapongas, Brasil;2017-10-03 21:53:54
Marikirylko;Q q aconteceu que todo mundo que tava falando comigo parou de me responder;;Arapongas, Brasil;2017-10-03 21:54:48
Marikirylko;É um jogo cmg!?;;Arapongas, Brasil;2017-10-03 21:54:57
BeattriizMendes;Vou mandar pro crush;;Arapongas, Brasil;2017-10-03 21:55:36
BeattriizMendes;Hoje matei a saudade do migo mais irritante que eu tenho;;Arapongas, Brasil;2017-10-03 21:56:00
batista_juvenal;@claudiotognolli não precisa mentir em rede nacional;;Arapongas, Brasil;2017-10-03 21:57:10
pam_lourenco;a siri ligando p quem não devia hoje e eu tentando desligar;;Arapongas, Brasil;2017-10-03 22:16:40
m11111001011;Acabou de publicar uma foto em Brigaderia - Desejo Do Dia https://t.co/ALrUP3t6Hy;{u'type': u'Point', u'coordinates': [-51.4320415, -23.4151924]};Arapongas, Brasil;2017-10-03 22:32:37
Mariaduarda0;Mas é aquele ditado né: meu cu nem pinica;;Arapongas, Brasil;2017-10-03 22:39:31
Mariaduarda0;💛 https://t.co/4vmOORy9hR;;Arapongas, Brasil;2017-10-03 22:44:49
denybacellar;eu amo Larkin Poe.;;Arapongas, Brasil;2017-10-03 22:52:05
denybacellar;"VISH.
https://t.co/ctljQr3OMI";;Arapongas, Brasil;2017-10-03 22:54:05
Mariaduarda0;TAPIOCA SALGADA É MUITO RUIM;;Arapongas, Brasil;2017-10-03 23:06:08
nadinyfulg;Deus tira esse ódio do meu coração;;Arapongas, Brasil;2017-10-03 23:15:11
nadinyfulg;Pq se não eu vou matar o Hugo;;Arapongas, Brasil;2017-10-03 23:15:29
BeattriizMendes;Meu sonho de princesa https://t.co/11I4aHM5bL;;Arapongas, Brasil;2017-10-03 23:27:15
nahrodriguesm;E o batom da Thalitinha ? Perdemo #50HorasAoVivo;;Arapongas, Brasil;2017-10-03 23:42:07
annacbernardes;Sou a mais nova moradora de Sabáudia, oq acham amigos;;Arapongas, Brasil;2017-10-03 23:45:48
isabeladovalleg;Que vontade absurda de comer doce;;Arapongas, Brasil;2017-10-03 23:51:23
MeuMeninaoLS_PR;É CLIPE SIMMMMMM EU JA SABIAAAAAAAAAAAAA;;Arapongas, Brasil;2017-10-04 00:11:53
MeuMeninaoLS_PR;@CentralDeFasLS VCS NAO QUISERAM FALAR MAIS O PATRÃO ABRIU A BOCA LINDA DELE VEMMMMM CLIPE NOVOOO IHUUUUUUUUUUUU;;Arapongas, Brasil;2017-10-04 00:12:51
JoaoVoolpato;Até que enfim to acertando a mão no site de apostas heheheheh;;Arapongas, Brasil;2017-10-04 00:13:30
denybacellar;VAI, TU.;;Arapongas, Brasil;2017-10-04 00:14:10
MeuMeninaoLS_PR;VAI TER CLIPE NOVO NO FAUSTINO SIM VAI TER MÚSICA NOVA SIM UHUUUUUU VEM DOMINGO QUE O FANDOM TA TE ESPERANDO https://t.co/3yFLGbHvWh;;Arapongas, Brasil;2017-10-04 00:15:05
MeuMeninaoLS_PR;TOMARA QUE SEJA CLIPE ROMANTICO PRA EU ENTRAR EM DEPRESSAO IGUAL NA TE VIVO AAAAAAA #MPN #LuanSantana… https://t.co/n2UMoJsww2;;Arapongas, Brasil;2017-10-04 00:18:34
JoaoVoolpato;É só o Morna n zicar que tudo flui kkkk;;Arapongas, Brasil;2017-10-04 00:19:55
isabeladovalleg;Nao sei o que estou fazendo da minha vida;;Arapongas, Brasil;2017-10-04 00:20:12
ORomenique;Quando se trata de comer rodízio japonês, sou uma nuvem de gafanhoto bíblica;;Arapongas, Brasil;2017-10-04 00:24:14
DanielSartorii;Eae...quais seus planos para 2019? Eu tava pensando em Uruguai...;;Arapongas, Brasil;2017-10-04 00:27:01
ORomenique;O objetivo é não me sujar de shoyu em Restaurante Japô https://t.co/tvzQmzehZY;{u'type': u'Point', u'coordinates': [-51.43594, -23.4134724]};Arapongas, Brasil;2017-10-04 00:36:24
MeuMeninaoLS_PR;E NOIS TA COMO DPS DESSA NOTICIA? #MPN #LuanSantana #AcordandoOPredio https://t.co/aOaR9B8W9M;;Arapongas, Brasil;2017-10-04 00:40:45
BeattriizMendes;Primieria parte do TCC entregue 🙏;;Arapongas, Brasil;2017-10-04 00:45:20
DrihFranciosi;O pôr do sol hoje foi muito perfeito, o céu estava pintado de vermelho, laranja e rosa 😍;;Arapongas, Brasil;2017-10-04 00:46:18
DrihFranciosi;Pena que não estava com meu cel pra tirar uma foto na hr q sai da academia;;Arapongas, Brasil;2017-10-04 00:46:40
BeattriizMendes;Me define https://t.co/N0eTrkhPvk;;Arapongas, Brasil;2017-10-04 00:48:33
j4c0m3t0;Eu até estava gostando da pessoa,mas os inúmeros erros gramaticais e de concordância estão me doendo na alma e perdi o tesão;;Arapongas, Brasil;2017-10-04 01:00:17
thaylafreitas;Juro que queria estudar mas a cabeça resolveu doer;;Arapongas, Brasil;2017-10-04 01:25:58
thaylafreitas;Sono que fala;;Arapongas, Brasil;2017-10-04 01:26:11
DrihFranciosi;Tá frio né, tem q colocar mais uma coberta;;Arapongas, Brasil;2017-10-04 01:40:58
Bisouzza1;Mulher de sorte essa Jeiza né, dois homão da porra atras dela;;Arapongas, Brasil;2017-10-04 01:42:10
_gabibiazon;Eu e minhas paranóias;;Arapongas, Brasil;2017-10-04 01:45:31
_gabibiazon;Fazia tanto tempo que não vinha em uma tabacaria;;Arapongas, Brasil;2017-10-04 01:47:01
Marikirylko;Q prova foi essa, se acertei uma foi muito 😩;;Arapongas, Brasil;2017-10-04 01:49:35
isabeladovalleg;É foda quando bate saudades de pessoas que a gente nao deveria nem lembrar o nome.;;Arapongas, Brasil;2017-10-04 01:57:19
isabeladovalleg;É que tem alguns momento que da uma vontade de viver de novo e de novo e de novo;;Arapongas, Brasil;2017-10-04 01:57:57
Marikirylko;Eu preciso de allllcool;;Arapongas, Brasil;2017-10-04 01:58:31
Marikirylko;@isabeladovalleg Mas o meu você pode lembrar miga, final de semana logo chega de novo;;Arapongas, Brasil;2017-10-04 01:59:37
isabeladovalleg;@Marikirylko O seu eu lembro toda hora meu amor;;Arapongas, Brasil;2017-10-04 02:00:06
Brida_rodrigues;E dnv minha mãe esqueceu de mim, só hoje já foram duas vezes;;Arapongas, Brasil;2017-10-04 02:02:12
Brida_rodrigues;Desse jeito não dá não, nem minha mãe lembra de mim;;Arapongas, Brasil;2017-10-04 02:02:44
Brida_rodrigues;Decepcionada;;Arapongas, Brasil;2017-10-04 02:04:02
Brida_rodrigues;Porém acostumada;;Arapongas, Brasil;2017-10-04 02:04:15
_gabibiazon;Acho que tenho que parar de sair LITERALMENTE mesmo;;Arapongas, Brasil;2017-10-04 02:05:57
_gabibiazon;Só passo nervoso;;Arapongas, Brasil;2017-10-04 02:06:04
_gabibiazon;Minha mãe tá mo cuzona;;Arapongas, Brasil;2017-10-04 02:11:01
sraraujo_;Só fui sincero https://t.co/KmwGYu41fd;;Arapongas, Brasil;2017-10-04 02:13:36
Marikirylko;@Isa_Soouza Sei kakakak;;Arapongas, Brasil;2017-10-04 02:33:19
Brida_rodrigues;Alan me liga só pra me xingar, menino idiota;;Arapongas, Brasil;2017-10-04 02:43:15
taatihgoncalves;Saudades de beijar;;Arapongas, Brasil;2017-10-04 02:55:02
BeattriizMendes;Entrar no Twitter do Bruno pra ver os balões subindo kkkk;;Arapongas, Brasil;2017-10-04 03:04:11
BeattriizMendes;Entrar no Twitter do Bruno pra ver os balões subindo 🎈;;Arapongas, Brasil;2017-10-04 03:05:31
heloisaemili00;Estou arrumando desculpa pra mim mesma não estudar kkkkk;;Arapongas, Brasil;2017-10-04 03:05:48
taatihgoncalves;Sonhar com ex é assombração;;Arapongas, Brasil;2017-10-04 03:06:05
taatihgoncalves;@b_depieri  Parabéns Bruno, muitas felicidades, cachaça e mulher e etc... AGORA PAGA CHURRASCO PRA NÓS!;;Arapongas, Brasil;2017-10-04 03:14:46
kaaroll_k;Deus da uma ajudinha aí pô;;Arapongas, Brasil;2017-10-04 03:20:11
BeattriizMendes;Gente eu não sou fofa não;;Arapongas, Brasil;2017-10-04 03:22:36
BeattriizMendes;Só se fofa for de gordinha, ai eu sou;;Arapongas, Brasil;2017-10-04 03:23:10
BeattriizMendes;Quero sexta logo;;Arapongas, Brasil;2017-10-04 03:27:19
BeattriizMendes;Beber com o povo da empresa;;Arapongas, Brasil;2017-10-04 03:27:36
blogueiro_com_R;Meu deus tô passando mal;;Arapongas, Brasil;2017-10-04 03:29:15
Brida_rodrigues;Preciso de um app bom pra ouvir música no iPhone, porém não acho nem um;;Arapongas, Brasil;2017-10-04 03:33:01
Mariaduarda0;Caí no gemidão essa hora, pqp;;Arapongas, Brasil;2017-10-04 03:35:12
isabeladovalleg;"Eu to achando que meu coração é bipolar
Ele quer te esquecer, mas ama te lembrar";;Arapongas, Brasil;2017-10-04 03:37:24
isabeladovalleg;SEI QUE NÃO VOU RESISTIR DE DECIDIR VOLTAR;;Arapongas, Brasil;2017-10-04 03:38:00
_gabibiazon;Sonha comigoooooo🎶;;Arapongas, Brasil;2017-10-04 03:49:13
Mariaduarda0;É que a gente quer crescer, e quando cresce quer voltar do início;;Arapongas, Brasil;2017-10-04 03:51:19
Mariaduarda0;Porque um joelho ralado dói nem menos que um coração partido;;Arapongas, Brasil;2017-10-04 03:51:46
_gabibiazon;Cheguei agora e minha mãe nem falou nada milagre;;Arapongas, Brasil;2017-10-04 03:52:26
_gabibiazon;Me liga até pegarmos no sono;;Arapongas, Brasil;2017-10-04 03:53:41
Mariaduarda0;EU TÔ MORRENDO KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKLKKKKKKKKKKKKKKKKKKKKKKKKKKKK https://t.co/GKjPOcSDLO;;Arapongas, Brasil;2017-10-04 03:54:11
Mariaduarda0;Vocês que usam o Twitter sem estar no modo noturno, como vcs conseguem?????;;Arapongas, Brasil;2017-10-04 03:56:05
_gabibiazon;Olho os vídeos dormindo, que saudade;;Arapongas, Brasil;2017-10-04 03:57:38
_gabibiazon;Será que agora as coisas darão certo pra mim? Ou vai ser apenas como antes mesmo?;;Arapongas, Brasil;2017-10-04 04:21:06
_gabibiazon;Fui na pizzaria e só tomei agua mesmo;;Arapongas, Brasil;2017-10-04 04:21:42
_gabibiazon;Cheguei em casa tinha uns caras parados na esquina e agora os cachorros não param de latir;;Arapongas, Brasil;2017-10-04 04:26:42
kaaroll_k;Avisa que eu cheguei e a gente vive apenas uma vez, então se arrisca, beija, acerta, erra, o amor não vem com estrela na testa;;Arapongas, Brasil;2017-10-04 04:34:36
kaaroll_k;Se deu certo, bem, se não deu certo, ótimo, próximo, próximo;;Arapongas, Brasil;2017-10-04 04:35:13
Mariaduarda0;Você já sabe qual é, quando vc ver o meu sinal, tá na hr de meter o pé pra minha casa, e não é pra ir tomar café;;Arapongas, Brasil;2017-10-04 04:36:17
kaaroll_k;Meu niversário tá chegano;;Arapongas, Brasil;2017-10-04 04:45:25
kaaroll_k;De presente eu quero o meliante;;Arapongas, Brasil;2017-10-04 04:45:47
kaaroll_k;Aí soninho;;Arapongas, Brasil;2017-10-04 04:47:46
kaaroll_k;Beu baixou pes no celular só pra jogar comigo ❤️;;Arapongas, Brasil;2017-10-04 04:49:41
kaaroll_k;Vou assistir Narcos;;Arapongas, Brasil;2017-10-04 04:52:23
kaaroll_k;Queria estar me drogando https://t.co/Q1lERV655B;;Arapongas, Brasil;2017-10-04 04:54:15
pam_lourenco;liguei e acordei a mariane sim pois assuntos importantes n podem esperar;;Arapongas, Brasil;2017-10-04 06:01:20
pam_lourenco;Deus me defenderay amém;;Arapongas, Brasil;2017-10-04 06:02:31
pam_lourenco;um sentimento chamado: SOCORRO;;Arapongas, Brasil;2017-10-04 06:05:48
pam_lourenco;vontade de chocolate as 03:06;;Arapongas, Brasil;2017-10-04 06:06:59
pam_lourenco;qual a probabilidade de eu conseguir acordar às nove amanhã;;Arapongas, Brasil;2017-10-04 06:15:38
kaaroll_k;Pq eu sei que eu tenho que acordar cedo mas continuo indo dormir tarde?;;Arapongas, Brasil;2017-10-04 06:16:15
kaaroll_k;Vou dormir quando o Beu for;;Arapongas, Brasil;2017-10-04 06:16:39
kaaroll_k;O ser humano é burro demais;;Arapongas, Brasil;2017-10-04 06:19:31
serginho_duarte;Acabou de publicar uma foto em Arapongas, Parana, Brazil https://t.co/O18QlymdjL;{u'type': u'Point', u'coordinates': [-51.45, -23.3833]};Arapongas, Brasil;2017-10-04 09:24:55
_beagarcia;Já acordei estressada;;Arapongas, Brasil;2017-10-04 09:27:10
__maribernardes;Isso msm luiz cesar pode demorar p vir aplicar a prova, eu tenho todo tempo do mundo msm;;Arapongas, Brasil;2017-10-04 11:16:58
vianajessika_;Eu sou a que leva o tapa https://t.co/3Gux83MGOC;;Arapongas, Brasil;2017-10-04 12:09:20
vianajessika_;Falsidade é uma coisa que me deixa com muita raiva.;;Arapongas, Brasil;2017-10-04 12:09:53
kaaroll_k;Tomar um banho e ir naninha;;Arapongas, Brasil;2017-10-04 12:22:39
BeattriizMendes;Achei que ia acordar bem hoje, to péssima;;Arapongas, Brasil;2017-10-04 12:32:23
BeattriizMendes;Remédio tinha que fazer efeito rápido;;Arapongas, Brasil;2017-10-04 12:32:45
ORomenique;"Ranço a primeira vista &lt;3 https://t.co/r2AWDwofIp";;Arapongas, Brasil;2017-10-04 13:17:23
TasCampos1;E ela é perfeita!!! Deus nos abençoou!!! Só temos a agradecer!!! Maitê linda!!!! #elasorriu… https://t.co/nihYYLV2I6;{u'type': u'Point', u'coordinates': [-51.443943, -23.4036961]};Arapongas, Brasil;2017-10-04 13:19:04
kaaroll_k;A dor e a delícia de ser intensa;;Arapongas, Brasil;2017-10-04 13:27:59
denybacellar;@agneesgomes noiz HUE;;Arapongas, Brasil;2017-10-04 13:38:10
Mariaduarda0;Aaaaaaaaaaaaaaaa https://t.co/q2T7jkdWA6;;Arapongas, Brasil;2017-10-04 14:16:49
Mariaduarda0;TA REPREENDIDO EM NOME DE JESUS https://t.co/n3nJKx5ohX;;Arapongas, Brasil;2017-10-04 14:17:52
duuubom;Sepa cê nem lembra dos sonhos que cê perder por se achar menos que os outros;;Arapongas, Brasil;2017-10-04 14:18:28
Mariaduarda0;Bom dia, que Deus elimine todos;;Arapongas, Brasil;2017-10-04 14:18:54
TalithaAbdo;@kellimaa_ To vendendo um rim kkkkkk;;Arapongas, Brasil;2017-10-04 14:23:59
isabeladovalleg;Saudades ficar animada com as festas/open que tinha na cidade;;Arapongas, Brasil;2017-10-04 14:49:38
isabeladovalleg;Ano passado foi um ano mt massa pra festa, agora esse puf, não tem nada e quando tem so da bosta;;Arapongas, Brasil;2017-10-04 14:50:13
outroPoe;"Vi um zumbi hoje, ele gritou ""Detrás de tí, imbécil""";;Arapongas, Brasil;2017-10-04 15:05:03
brestefanuto;Quem já almoçou e comeu um pratão desses? #healthylifestyle #saudável #nutrição #comidadeverdade… https://t.co/QrKM8tFUKX;{u'type': u'Point', u'coordinates': [-51.438196, -23.410775]};Arapongas, Brasil;2017-10-04 15:11:58
outroPoe;@anaperss Midlife;;Arapongas, Brasil;2017-10-04 15:13:15
outroPoe;@anaperss https://t.co/30mKFdHrup;;Arapongas, Brasil;2017-10-04 15:16:10
outroPoe;A maisa virou o Steve Wonder https://t.co/IHucRrB2no;;Arapongas, Brasil;2017-10-04 15:20:07
CatarinaCantora;Feira de profissões no colégio Prisma !!!!  E a minha advinha🎸🎶🎤 em Colégio Prisma https://t.co/t3ZLlcSPuA;{u'type': u'Point', u'coordinates': [-51.43052, -23.41926]};Arapongas, Brasil;2017-10-04 15:20:43
AnaCapazorio;Ficar cm a mão chegando cebola é maravilhoso -.-;;Arapongas, Brasil;2017-10-04 15:36:18
outroPoe;@pewdiepie tocando All Star é o meu animal espiritual;;Arapongas, Brasil;2017-10-04 15:38:54
AnaCapazorio;Não gosto do colégio e das pessoas q lá estão;;Arapongas, Brasil;2017-10-04 15:39:19
outroPoe;"Você foi removido do grupo ""Grupo Célula 2 ✝️""";;Arapongas, Brasil;2017-10-04 15:55:41
outroPoe;Se a galera hoje em dia gosta de comer brócolis e beterraba, essa é a minha galera;;Arapongas, Brasil;2017-10-04 16:54:00
j4c0m3t0;@CtrlAltRaka Demais 😍;;Arapongas, Brasil;2017-10-04 17:15:49
Mariaduarda0;Sonhei que tava me casando e acordei no desespero;;Arapongas, Brasil;2017-10-04 17:25:06
Andrew08_;Alguém me faz uma doação de 1500 reais?;;Arapongas, Brasil;2017-10-04 18:08:58
calupavital;Que dooor de cabeça;;Arapongas, Brasil;2017-10-04 18:14:54
BeattriizMendes;Um homão desse bicho https://t.co/Gtq6TNJFPn;;Arapongas, Brasil;2017-10-04 19:10:40
BeattriizMendes;To morrendo de medo da prova de hoje, to sentindo o exame pqp;;Arapongas, Brasil;2017-10-04 19:11:25
GVendrametto_;CHRIS - Se você quiser [Prod. Fernal];;Arapongas, Brasil;2017-10-04 19:19:27
kaaroll_k;Não tô aguentando o ritmo de vida que eu tô levando;;Arapongas, Brasil;2017-10-04 19:19:45
kaaroll_k;Preciso começar a dormir mais cedo;;Arapongas, Brasil;2017-10-04 19:19:57
kaaroll_k;Quero cortar franjinha;;Arapongas, Brasil;2017-10-04 20:10:27
pam_lourenco;"tem atitude que eu só ignoro mesmo, pq se eu for ligar..

tô sem crédito";;Arapongas, Brasil;2017-10-04 20:14:52
pam_lourenco;opinião é igual cu e vcs dão demais;;Arapongas, Brasil;2017-10-04 20:16:39
calupavital;Aí vc vê q sua amiga tá na bosta 💩 e obs:nem beijei https://t.co/DnjqmfHMxX;;Arapongas, Brasil;2017-10-04 20:26:07
kaaroll_k;"Virei onda
E recuei pro teu mar";;Arapongas, Brasil;2017-10-04 20:27:12
kaaroll_k;Você tenta não criar expectativas mas só de pensar em não criar você já está criando;;Arapongas, Brasil;2017-10-04 20:36:03
outroPoe;Queria estar https://t.co/0eqF4musHU;;Arapongas, Brasil;2017-10-04 20:39:30
AnaCapazorio;@kkausten Vc é um caso à parte ❤️;;Arapongas, Brasil;2017-10-04 20:52:10
AnaCapazorio;@FeerApTeixeira Vc tbm é um caso a parte❤️;;Arapongas, Brasil;2017-10-04 20:52:20
heloisaemili00;@mouralukas_  https://t.co/uDGCvh6co8;;Arapongas, Brasil;2017-10-04 20:53:14
Mariaduarda0;Quando o carro do churros passa na rua de casa https://t.co/yxPzWJs4lQ;;Arapongas, Brasil;2017-10-04 20:54:27
calupavital;@MarianePiress2 @bugalizado Meu segundo nome já;;Arapongas, Brasil;2017-10-04 20:59:12
Mariaduarda0;Se não gosta de mim por causa de macho já sei que é otária;;Arapongas, Brasil;2017-10-04 20:59:33
pam_lourenco;muito ruim se sentir confuser;;Arapongas, Brasil;2017-10-04 21:07:22
BeattriizMendes;Nunca mais que respirei pelo nariz;;Arapongas, Brasil;2017-10-04 21:15:44
BeattriizMendes;Meu Deus, preciso melhorar pra sexta;;Arapongas, Brasil;2017-10-04 21:16:04
_gabibiazon;Só eu que nunca fui no cinema da Havan?;;Arapongas, Brasil;2017-10-04 21:20:01
_gabibiazon;Os trabalhos estão surgindo, oooo benção;;Arapongas, Brasil;2017-10-04 21:22:40
_gabibiazon;Deus é demais meu;;Arapongas, Brasil;2017-10-04 21:23:04
AnaCapazorio;Do nada a praga aparece;;Arapongas, Brasil;2017-10-04 21:29:25
AnaCapazorio;Viu a pessoa é o coração não gelou? ESSE B.O NÃO É MAIS SEU BB;;Arapongas, Brasil;2017-10-04 21:30:34
AnaCapazorio;Eu chegando nos almoços de família “Oi coletivo” https://t.co/J7iYWJv1LG;;Arapongas, Brasil;2017-10-04 21:33:17
j4c0m3t0;@SaniaStef vai no jogo hoje Sania?;;Arapongas, Brasil;2017-10-04 21:43:49
GVendrametto_;hj eu vou comer de massa o que eu nao como a meses;;Arapongas, Brasil;2017-10-04 21:53:55
Mariaduarda0;Chupei meia melancia sozinha, tô conseguindo nem levantar da cadeira, socorro;;Arapongas, Brasil;2017-10-04 21:55:28
