user;tweet;coordenadas;cidade;horario
faasilverio;Blade Runner junto com Baby Driver esse ano como os melhores. 10/10. Que filme maravilhoso #BladeRunner2049;;Apucarana, Brasil;2017-10-08 01:56:16
dudaspaulo;@catsu @IsaBaquette AÍ MEU DEUSO QUE FOFURINHAA;;Apucarana, Brasil;2017-10-08 01:58:22
MeuMeninaoLS_PR;"Boa noite bebezinho @luansantana fica com Deus viu? Eu te amo muito anjo, que Nossa Senhora Aparecida te proteja sempre 🙏
Dorme bem amor ♥️";;Apucarana, Brasil;2017-10-08 02:28:08
Joao_Ricaardoo;Eu to é mortooooo;;Apucarana, Brasil;2017-10-08 02:49:54
faasilverio;Já fiz o pre order de Blade Runner 2049 na Amazon UK. Na US nem tá mais disponível. Espero que lancem bem no Brasil logo;;Apucarana, Brasil;2017-10-08 02:52:33
celsinhooo;Por mais sábados assim! 🍺🌶😈❤️😇🙏🏼 em St. Time https://t.co/r6xIYFolN0;{u'type': u'Point', u'coordinates': [-51.46031499, -23.56073197]};Apucarana, Brasil;2017-10-08 03:10:24
sfcletty;comi brigadeiro agr to enjoada pra caralho;;Apucarana, Brasil;2017-10-08 03:23:34
sfcletty;mano adorei esse fjlme;;Apucarana, Brasil;2017-10-08 03:24:07
sfcletty;mc pikeno e mc menor https://t.co/7H6xXqKb0A;;Apucarana, Brasil;2017-10-08 03:27:51
sfcletty;sla to morrendo de sono;;Apucarana, Brasil;2017-10-08 03:28:04
sfcletty;to com mt frio mano;;Apucarana, Brasil;2017-10-08 03:38:18
sfcletty;sla mano fiz porra nenhuma o dia todo;;Apucarana, Brasil;2017-10-08 03:38:36
sfcletty;mais uma vez vc mudou e a gente n se fala mais;;Apucarana, Brasil;2017-10-08 03:39:27
sfcletty;da outra vez vc jurou q oq passou ficou pra trás;;Apucarana, Brasil;2017-10-08 03:39:51
sfcletty;eu n quero mais te amar demais me entregar demais pra vc dizer que tanto faz;;Apucarana, Brasil;2017-10-08 03:42:30
sfcletty;@LPanhead lembrei de vc com esse video https://t.co/eMALnkj46L;;Apucarana, Brasil;2017-10-08 03:48:13
sfcletty;to enjoada;;Apucarana, Brasil;2017-10-08 04:15:41
CCA_CARLAO;https://t.co/ByAciOXB6p;;Apucarana, Brasil;2017-10-08 04:16:30
sfcletty;sla tava pensando em madrugar hj;;Apucarana, Brasil;2017-10-08 04:16:43
kaukuruncii;Amanhã tenho festa de aniversário com mil fotos e fotógrafos eai, adivinha? Uma espinha;;Apucarana, Brasil;2017-10-08 04:23:39
sfcletty;to mt triste;;Apucarana, Brasil;2017-10-08 04:25:08
sfcletty;magoada;;Apucarana, Brasil;2017-10-08 04:25:13
sfcletty;sla fico triste com minhas paranoias;;Apucarana, Brasil;2017-10-08 04:25:25
sfcletty;vou dormi dps disso;;Apucarana, Brasil;2017-10-08 04:25:35
kaukuruncii;Queria que todo mundo entendesse isso só https://t.co/OVUlrLP4tU;;Apucarana, Brasil;2017-10-08 04:38:07
mariafealmeida;Chorei bicho;;Apucarana, Brasil;2017-10-08 06:26:05
alexmeninar;...! em Apucarana https://t.co/HHuCacbOWD;{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-10-08 10:45:06
mariobrandino;"KARATÊ...🤜🏿🤛🏿
O esporte que me ensinou a desenvolver 
#caráter #sinceridade #persistência… https://t.co/w3TUap6TQj";{u'type': u'Point', u'coordinates': [-51.473849, -23.55699]};Apucarana, Brasil;2017-10-08 11:31:22
sfcletty;acordei mal demais;;Apucarana, Brasil;2017-10-08 12:10:09
sfcletty;quero sumir;;Apucarana, Brasil;2017-10-08 12:10:17
sfcletty;n to afim de conversa com ngm;;Apucarana, Brasil;2017-10-08 12:11:10
sfcletty;vou sumir um pouco n quero incomodar ngm hj;;Apucarana, Brasil;2017-10-08 12:21:00
dudaspaulo;O bom do casamento da Marina Ruy Barbosa, é que deu pra pegar inspiração pro vestido de formatura;;Apucarana, Brasil;2017-10-08 13:40:47
Jh_Mandato;Hoje vai ser um dia daqueles;;Apucarana, Brasil;2017-10-08 13:49:14
dudaspaulo;Moana é a coisa mais fofinha que eu já vi;;Apucarana, Brasil;2017-10-08 14:08:14
faasilverio;Amanhã tem trailer novo de Star Wars gente. BORA TREMER JUNTO https://t.co/4e5jNm3wha;;Apucarana, Brasil;2017-10-08 14:14:34
faasilverio;HEROES NO TRAILER DE #JusticeLeague FOI INCRÍVEL. Que trailer gente!;;Apucarana, Brasil;2017-10-08 14:19:28
sfcletty;to muito mal queria mt morre;;Apucarana, Brasil;2017-10-08 14:24:35
capotasparana;Nossos contatos 👆🏻!! Não fique de fora, entre em contato e conheça nossos produtos!!! Acesse… https://t.co/9h8GXvznGQ;{u'type': u'Point', u'coordinates': [-51.46416013, -23.55203185]};Apucarana, Brasil;2017-10-08 14:34:20
faasilverio;SNL ontem foi um dos melhores que já assisti. Morrendo de rir;;Apucarana, Brasil;2017-10-08 14:47:21
MeuMeninaoLS_PR;SO DEUS PRA TANTA PERFEIÇÃO AAAAAA BOM DIA DONO DO NOVO HINO BRASILEIRO @luansantana;;Apucarana, Brasil;2017-10-08 14:52:03
MeuMeninaoLS_PR;QUE HINO GNT QUE HINOOOOOOOOO AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA https://t.co/qjlG7W1qAg;;Apucarana, Brasil;2017-10-08 14:53:10
MeuMeninaoLS_PR;BOM DIA SO PRA QUEM #AcertouAMao https://t.co/hj5Y3sXXn3;;Apucarana, Brasil;2017-10-08 14:54:40
whxchoi;minha mae ja saiu faz duas horas , que pelo menos ela me traga um bolo;;Apucarana, Brasil;2017-10-08 15:09:03
MeuMeninaoLS_PR;COMO Q PARA DE OUVIR ESSE HINO AAAAAAAAAAAAAAAAAAAA #AcertouAMao https://t.co/72VimHkyYI;;Apucarana, Brasil;2017-10-08 15:11:27
sfcletty;sla mano eu to mal demais;;Apucarana, Brasil;2017-10-08 15:16:33
whxchoi;vo baixar o lay 02 sheep;;Apucarana, Brasil;2017-10-08 15:16:42
MeuMeninaoLS_PR;NOSSSAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA A A A A A A A A AA A A A A A A A A A #AcertouAMao https://t.co/eE2DkpsKdC;;Apucarana, Brasil;2017-10-08 15:21:54
sfcletty;sla to afim de corta os pulsos;;Apucarana, Brasil;2017-10-08 15:25:46
anaaflorencio_;"Que ódio que eu tenho de mim!!!!!!!
Fico me importando com os outros sendo que não estão nem aí pra mim";;Apucarana, Brasil;2017-10-08 15:28:55
sfcletty;porra de bom dia mano o dia ta uma merda;;Apucarana, Brasil;2017-10-08 15:29:20
anaaflorencio_;Queria saber como parar de me importar... sonho de princesa;;Apucarana, Brasil;2017-10-08 15:29:24
sfcletty;so quero ficar deitada chorando;;Apucarana, Brasil;2017-10-08 15:32:15
MeuMeninaoLS_PR;ELE FALOU TUDO BRASIL 💥💥💥💥👏👏👏👏👏👏👏👏👏 https://t.co/LDfnQLnXYU;;Apucarana, Brasil;2017-10-08 15:35:43
MeuMeninaoLS_PR;@gusttavo_lima AMEM GUSTTAVO LIMA AMEM OBG POR TER CORAGEM DE FALAR O QUE TODOS DEVERIAM MAIS NAO FALAM.;;Apucarana, Brasil;2017-10-08 15:36:17
MeuMeninaoLS_PR;OI WALLACE EU QUERIA SER VC #HojeAcertouAMao https://t.co/lH5YeTy1jP;;Apucarana, Brasil;2017-10-08 15:38:55
MeuMeninaoLS_PR;NAO ERGUE ESSA PESTANA PRA MIM N QUE EU APAXONO #HojeAcertouAMao https://t.co/Xl2IntDi1s;;Apucarana, Brasil;2017-10-08 15:40:08
sfcletty;aaaa melhor notícia https://t.co/cLaiMGpiCT;;Apucarana, Brasil;2017-10-08 15:44:09
sfcletty;vou ouvir musica triste;;Apucarana, Brasil;2017-10-08 15:45:43
sfcletty;sla mo vontade de me jogar na frente de um carro;;Apucarana, Brasil;2017-10-08 15:47:00
sfcletty;eu so quero sumir a a a a;;Apucarana, Brasil;2017-10-08 15:48:20
avitormarx;"#BoaTarde ... A #sabedoria nas suas diversas formas. Bom #domingo ...
#corujas #arte #artesanato… https://t.co/X1cXQW91zi";{u'type': u'Point', u'coordinates': [-51.4608, -23.5508]};Apucarana, Brasil;2017-10-08 15:51:23
sfcletty;o almoço é lasanha;;Apucarana, Brasil;2017-10-08 15:54:23
sfcletty;sla man deus nem existe;;Apucarana, Brasil;2017-10-08 15:55:28
sfcletty;vc so odeia pensar em mim com outro alguém;;Apucarana, Brasil;2017-10-08 15:57:37
sfcletty;wouldn't if i disappear;;Apucarana, Brasil;2017-10-08 16:01:51
sfcletty;am i still not enough? am i still not worth that much?;;Apucarana, Brasil;2017-10-08 16:02:43
sfcletty;guess i'm still not good enough;;Apucarana, Brasil;2017-10-08 16:02:59
sfcletty;love me or leave - little mix;;Apucarana, Brasil;2017-10-08 16:05:01
sfcletty;you used tell me that you love me once what happened?;;Apucarana, Brasil;2017-10-08 16:05:28
sfcletty;where is all this coming from? what happened;;Apucarana, Brasil;2017-10-08 16:05:47
sfcletty;we used never go to bed angry but its all we ever do lately;;Apucarana, Brasil;2017-10-08 16:06:38
sfcletty;you are turning away like you hate me, do you hate?;;Apucarana, Brasil;2017-10-08 16:07:01
sfcletty;do you hate me?;;Apucarana, Brasil;2017-10-08 16:07:09
sfcletty;ooh, you can take this heart heal or break it apart;;Apucarana, Brasil;2017-10-08 16:07:32
sfcletty;no, this isn't fair, love me or leave here;;Apucarana, Brasil;2017-10-08 16:07:48
sfcletty;oooh, love or leave me here;;Apucarana, Brasil;2017-10-08 16:08:18
sfcletty;eu sou lixo pqp;;Apucarana, Brasil;2017-10-08 16:08:27
sfcletty;love me baby please, cause i could still the onlu one you need;;Apucarana, Brasil;2017-10-08 16:09:40
sfcletty;the only one close enough to feel you breath;;Apucarana, Brasil;2017-10-08 16:09:52
sfcletty;yes, i could still be that place you run;;Apucarana, Brasil;2017-10-08 16:10:19
sfcletty;errei a letra, segue tudo normal;;Apucarana, Brasil;2017-10-08 16:10:40
sfcletty;sla;;Apucarana, Brasil;2017-10-08 16:12:20
sfcletty;quero morrer;;Apucarana, Brasil;2017-10-08 16:13:35
kaukuruncii;Bom dia domingo ☺️;;Apucarana, Brasil;2017-10-08 16:13:41
sfcletty;quero morre https://t.co/WUEzM0M8fK;;Apucarana, Brasil;2017-10-08 16:14:00
kaukuruncii;Realmente não consigo acordar antes da 13:00 no domingo, fazer oq rsrs;;Apucarana, Brasil;2017-10-08 16:14:37
sfcletty;ainda bem q nasci em brasilia e nem tenho sotaque;;Apucarana, Brasil;2017-10-08 16:15:46
kaukuruncii;Felicidade em saber que hoje tem aniversário de 1 aninho da minha priminha e eu vou comer como se fosse o último dia da minha vida;;Apucarana, Brasil;2017-10-08 16:16:46
sfcletty;vlh nem da medo https://t.co/ppX7jPhOWq;;Apucarana, Brasil;2017-10-08 16:18:25
sfcletty;eu to muitomal vtnc;;Apucarana, Brasil;2017-10-08 16:19:37
sfcletty;serasi eu ligar pra laura ela me atende?;;Apucarana, Brasil;2017-10-08 16:20:00
sfcletty;nasceu no rj ja sei que é bandido;;Apucarana, Brasil;2017-10-08 16:23:42
sfcletty;carioca https://t.co/HEBr7dt0nx;;Apucarana, Brasil;2017-10-08 16:27:33
sfcletty;sotaque do nordeste é melhor do brasil;;Apucarana, Brasil;2017-10-08 16:36:56
Luizqueiroz25;"@Gabascvc Vou mandar a true da true
Se lançar um spoiler com uma fotinha mec é humildade";;Apucarana, Brasil;2017-10-08 16:38:21
sfcletty;se eu me matar ngm vai no enterro k k;;Apucarana, Brasil;2017-10-08 16:38:24
sfcletty;brasilia melhor lugar do pais;;Apucarana, Brasil;2017-10-08 16:40:00
dudaspaulo;To assistindo O poderoso chefão e EU QUERO UMA FAMÍLIA DESSAS;;Apucarana, Brasil;2017-10-08 16:45:38
sfcletty;"sla man so queria ser respeitada

[8/10 1:47 PM] Gii ❤️❤️: Tu já é burra
[8/10 1:47 PM] Gii ❤️❤️: Ainda ele fica fazendo isso";;Apucarana, Brasil;2017-10-08 16:48:32
Jh_Mandato;https://t.co/9eS8Vppl3N;;Apucarana, Brasil;2017-10-08 16:48:39
dudaspaulo;Eu quando o Bruno Augusto perguntou qual é o horário das duas últimas aulas https://t.co/6P9PvkOAoO;;Apucarana, Brasil;2017-10-08 16:53:47
sfcletty;@sccpmaay https://t.co/VdRJ733qpl;;Apucarana, Brasil;2017-10-08 16:53:49
sfcletty;devia ter comprado coca ao inves de guaraná;;Apucarana, Brasil;2017-10-08 16:54:25
emigranado;Meu sonho show do drake;;Apucarana, Brasil;2017-10-08 16:58:42
sfcletty;sla mano so queria que meu namorado me desse atenção;;Apucarana, Brasil;2017-10-08 17:04:30
sfcletty;"nhoque&gt;&gt;&gt;&gt;&gt;&gt; lasanha";;Apucarana, Brasil;2017-10-08 17:07:23
sfcletty;lasanha é mt bom;;Apucarana, Brasil;2017-10-08 17:15:56
sfcletty;nem carioca gosta de ser carioca https://t.co/Hm5S8LsDpx;;Apucarana, Brasil;2017-10-08 17:16:24
sfcletty;eu odeio o lucas;;Apucarana, Brasil;2017-10-08 17:26:45
sfcletty;ta sim https://t.co/7sqYe3UsgO;;Apucarana, Brasil;2017-10-08 17:33:21
sfcletty;pelo menos na minha cidade n nasce bandido https://t.co/O421XI8uqT;;Apucarana, Brasil;2017-10-08 17:34:02
sfcletty;OLHEM QUE MULHER MARAVILHOSAA https://t.co/Ec6A1K28mh;;Apucarana, Brasil;2017-10-08 17:36:45
sfcletty;eu vou dar block no lucas;;Apucarana, Brasil;2017-10-08 17:40:10
sfcletty;https://t.co/JqPDGX270t;;Apucarana, Brasil;2017-10-08 17:43:17
sfcletty;me engaguei com refri scrrkkkkk eu to morrwnd;;Apucarana, Brasil;2017-10-08 17:52:08
sfcletty;sla vlh pq vc ya puta cmg? @wipedsos;;Apucarana, Brasil;2017-10-08 18:04:03
Jh_Mandato;Eu fico de cara cmg mesmo, tá doido;;Apucarana, Brasil;2017-10-08 18:37:49
faasilverio;A trilha sonora de #Riverdale é surpreendente;;Apucarana, Brasil;2017-10-08 18:42:28
dudaspaulo;To com tanto tédio que acho que vou assistir uns documentários aqui;;Apucarana, Brasil;2017-10-08 19:00:54
sfcletty;sonhei com a camkla e com o lucas;;Apucarana, Brasil;2017-10-08 19:23:33
sfcletty;vou dormi pq to quase chorando;;Apucarana, Brasil;2017-10-08 19:25:42
sfcletty;vou me matar fui;;Apucarana, Brasil;2017-10-08 19:28:52
CCA_CARLAO;Logo mais às 19h, segundo Culto de Celebração das Casas de Paz !! Tudo lindo pra te receber !!!!… https://t.co/iM4zpPFNj6;{u'type': u'Point', u'coordinates': [-51.4714841, -23.55102746]};Apucarana, Brasil;2017-10-08 19:33:10
sfcletty;vou chorar;;Apucarana, Brasil;2017-10-08 19:34:58
giovanamineo54;Essa filha da puta não sai daqui inferno;;Apucarana, Brasil;2017-10-08 19:49:15
maremeira;Queria ter forças p estudar hj;;Apucarana, Brasil;2017-10-08 19:54:43
dudaspaulo;@hottlinedrew Thanks my dear;;Apucarana, Brasil;2017-10-08 19:54:49
mariobrandino;"Domingão em família 👊🏿
#almoço #irmandade #ubuntu em Jd. Ponta Grossa https://t.co/M20OXcX13q";{u'type': u'Point', u'coordinates': [-51.44311396, -23.533921]};Apucarana, Brasil;2017-10-08 19:59:18
MeuMeninaoLS_PR;MORES DA TEMPO DE TOMA BANHOOOOOO DIZ QUE SIMM #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 20:36:17
MeuMeninaoLS_PR;Gnt ele vai no ding dong ou só depois tipo só ele sozinho? #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 20:37:20
MeuMeninaoLS_PR;SEGURAAAAAA ESSE FORNINHO DO FANDOMMMM #AcertouAMaoLuan https://t.co/K7jNyugrNV;;Apucarana, Brasil;2017-10-08 20:39:47
MeuMeninaoLS_PR;"AI QUE LINDO QIE TA MEI BB AAAAA
#AcertouAMaoLuan https://t.co/jg3BmWwc4u";;Apucarana, Brasil;2017-10-08 20:49:01
maremeira;Eu sou muito nostálgica;;Apucarana, Brasil;2017-10-08 20:50:05
sfcletty;sla vontade de tomar milkshake;;Apucarana, Brasil;2017-10-08 21:15:00
dudaspaulo;O estranho que nós amamos é uma bela experiência de colocar um macho numa casa de 7 moças que ñ veem uma pessoa a séculos;;Apucarana, Brasil;2017-10-08 21:21:51
MeuMeninaoLS_PR;GENTE QIE CLIPE É ESSE SOCORRO MEU DEIS QUE COISA MAIS LINDA AAAAAAAAAAAAAAAAAAAAAAA #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 21:22:34
dudaspaulo;@vitthegreen @caralhomartin Antes o útero que mais um ser humano, o mundo n precisa de mais;;Apucarana, Brasil;2017-10-08 21:22:37
MeuMeninaoLS_PR;CARA OS GESTOS DO LUAN MEU DEUS QUE COISA MAIS CARINHOSA QUE CLIPE QUE AMOR ESSA MUSICA AAAAAAAAAAAAAAAAAAAA #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 21:24:43
MeuMeninaoLS_PR;SO DEUS PRA TANTA PERFEIÇÃO #AcertouAMaoLuan https://t.co/hrNMr8DzTK;;Apucarana, Brasil;2017-10-08 21:24:51
MeuMeninaoLS_PR;A TRANQUILIDADE NA CARINHA DE QUEM TOMBOU UM FANDOM INTEIRO AAAAAAAAAA #AcertouAMaoLuan https://t.co/BalsSU3K7y;;Apucarana, Brasil;2017-10-08 21:26:52
meripichelli;Quando você nem precisa pedir como quer a make e nem o penteado porque os profissionais são os… https://t.co/bcYUvI4poR;{u'type': u'Point', u'coordinates': [-51.46440268, -23.55185116]};Apucarana, Brasil;2017-10-08 21:30:59
MeuMeninaoLS_PR;MENINAXXXXXX PRA SUBIR AS VIEWS TEM QUE ESTAR DESLOGADO DA CONTA NO YOUTUBE REPASSA PRAS MIGA EU N SABIA #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 21:32:44
MeuMeninaoLS_PR;EU SEI QUE É SO UM CLIPE MAS OLHE ISSO AAAAAÁAAAAÁ #AcertouAMaoLuan https://t.co/ILhCoiBjTF;;Apucarana, Brasil;2017-10-08 21:34:08
MeuMeninaoLS_PR;COLOCA NO NOT NO CELULAR DO PAI DA MAE DO CACHORRO PLAAAAAAY NESSE CLIPE PQ ELE MERECE AAAAAAAAAAAAAAAAAAAA #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 21:35:40
sfcletty;sla mano so queria q meu namorado me desse atenção;;Apucarana, Brasil;2017-10-08 21:42:18
MeuMeninaoLS_PR;JA PASSOU DE CEM MIL NAO PÁRA NAO FANDOMMMMMM #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 21:45:27
sfcletty;fica on mas n responde, vtnc tbm caralho dps fala q eu so chamo quando n tenho ngm;;Apucarana, Brasil;2017-10-08 22:04:06
sfcletty;vsf se for pra ver quem sente menos eu to fora mano;;Apucarana, Brasil;2017-10-08 22:05:50
sfcletty;sla mano eu to me esforçando mas porra nao da assim;;Apucarana, Brasil;2017-10-08 22:08:19
meripichelli;Quando você nem precisa pedir como quer a make e o penteado porque os profissionais são os… https://t.co/HRxOSzi6tS;{u'type': u'Point', u'coordinates': [-51.46440268, -23.55185116]};Apucarana, Brasil;2017-10-08 22:13:01
MeuMeninaoLS_PR;VAI GANHAR DE MÚSICA DO ANO SIM VAI GANHAR MELHOR CLIPE SIM VAI FICAR NAS MAIS TOCADAS DO BR SIM #AcertouAMaoLuan https://t.co/joe0t868y6;;Apucarana, Brasil;2017-10-08 22:16:38
MeuMeninaoLS_PR;VAI GANHAR DE MÚSICA DO ANO SIM VAI GANHAR MELHOR CLIPE SIM VAI FICAR NAS MAIS TOCADAS DO BR SIM #AcertouAMaoLuan https://t.co/phQZo6n7VI;;Apucarana, Brasil;2017-10-08 22:20:17
dudaspaulo;Se teu hobby é acordar falando que vai estudar o dia todo e fazer simplesmente nada, ñ vou te criticar é o meu tbm;;Apucarana, Brasil;2017-10-08 22:22:39
dudaspaulo;@AmudPedro @gabriellamrno @vitthegreen @caralhomartin U I A A;;Apucarana, Brasil;2017-10-08 22:23:57
MeuMeninaoLS_PR;Adoro a pablo nossa da vontade de cata a vassoura e sair dançando pela casa ihaaaaaaa #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 22:27:00
sfcletty;a irma da laura kkkkkkkkkkkkkkkkkk;;Apucarana, Brasil;2017-10-08 22:28:37
MeuMeninaoLS_PR;E a audiência desse Faustão será se tá boa? Luan, fifth, Pablo, MANO  #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 22:35:44
MeuMeninaoLS_PR;O pezinho mamain #AcertouAMaoLuan https://t.co/Gkuvux82Gt;;Apucarana, Brasil;2017-10-08 22:36:59
MeuMeninaoLS_PR;"""Entre o seu queixo e o seu nariz..."" 
#AcertouAMaoLuan https://t.co/nafFCECaCU";;Apucarana, Brasil;2017-10-08 22:39:22
MeuMeninaoLS_PR;"Difícil algum programa superar aquele que teve ""O CANTOR QUE FAZ CHOVER LUAAAAAAN SANTANAAAAAA"" #AcertouAMaoLuan";;Apucarana, Brasil;2017-10-08 22:43:02
MeuMeninaoLS_PR;"Luan falando q parecia uma lombriga e eu já amava ele brigava c meus amigo q falava mal dele nhonhonho uma fãzona dessas 
#AcertouAMaoLuan";;Apucarana, Brasil;2017-10-08 22:44:36
__maribernardes;"Eu sou a pessoa q fica animadona p aniversário durante meses

Chega perto eu lembro q n vou fazer nada, chego choro";;Apucarana, Brasil;2017-10-08 22:51:55
dudaspaulo;As vezes eu só queria ser a Thaila Ayala, bonita, simpática, faz sucesso no Brasil e lá fora e deve conhecer o mundo inteiro já;;Apucarana, Brasil;2017-10-08 22:57:56
anaaflorencio_;😱😂 https://t.co/WClgP3TExJ;;Apucarana, Brasil;2017-10-08 22:58:07
MeuMeninaoLS_PR;Luan já chamou a tayla pra dança pra pesca vamo sossega o rabo menino? Fica pagando de príncipe sjdjsjdjsjdje @luansantana #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 23:25:59
MeuMeninaoLS_PR;Ela derrubou o Faustão mano sjjdsidjsjdhshdhshdushsuahsa #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 23:26:16
MeuMeninaoLS_PR;O Luan tá em todos cara todo mundo fala dele amo um bebê artista #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 23:27:02
dudaspaulo;@caralhomartin @AmudPedro @gabriellamrno @vitthegreen Vamo tudo morre mesmo, então ...;;Apucarana, Brasil;2017-10-08 23:27:28
MeuMeninaoLS_PR;HR que o Faustão falou Luan RAFAEL eu quase beijei a tv #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 23:28:29
andersonfagndes;Adriane Galisteu derrubou o Faustão, o tremos chegou aqui no interior do Pr. #DançaDosFamosos;;Apucarana, Brasil;2017-10-08 23:28:44
MeuMeninaoLS_PR;Meme novo vou aderir #AcertouAMaoLuan https://t.co/mrOPrwQlKu;;Apucarana, Brasil;2017-10-08 23:29:26
MeuMeninaoLS_PR;Meme novo vou aderir #AcertouAMaoLuan https://t.co/7rc3YokoF4;;Apucarana, Brasil;2017-10-08 23:29:26
MeuMeninaoLS_PR;Amando todos os hinos que tão tocando EU ME AMARREEEEEI NO SEU CORAÇÃO EU ME AMARREEEEEEI #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 23:30:04
andersonfagndes;O tombo do Faustão refletiu com tremor de terra aqui no interior do Paraná. #DançaDosFamosos;;Apucarana, Brasil;2017-10-08 23:33:02
MeuMeninaoLS_PR;Se o Faustão que é o Faustão tombou quem somos nós né mores #AcertouAMaoLuan https://t.co/0SThIgfKIR;;Apucarana, Brasil;2017-10-08 23:39:52
MeuMeninaoLS_PR;Cara foi bom enquanto durou mas tenho duas aulas de uma hr e meia pra assistir #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 23:41:21
MeuMeninaoLS_PR;Luan se divertiu tanto é um bebezinho mesmo #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 23:45:50
MeuMeninaoLS_PR;Antes ele ficava todo nervoso na tv agora parece que ele tá em casa a vontade tranquilo aí como amo acompanhar tudo isso #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-08 23:46:25
MeuMeninaoLS_PR;Parece tão a vontade, acho que um bebê cresceu #AcertouAMaoLuan https://t.co/rm4SqZ7j7e;;Apucarana, Brasil;2017-10-08 23:47:12
MeuMeninaoLS_PR;"#AcertouAMaoLuan 
https://t.co/S54AB1JwAH";;Apucarana, Brasil;2017-10-08 23:48:19
MeuMeninaoLS_PR;Ele tava tão feliz gnt tão leve tão alegre ai que delícia matar a saudade assim #AcertouAMaoLuan https://t.co/SygNFrr4rS;;Apucarana, Brasil;2017-10-08 23:50:28
MeuMeninaoLS_PR;Qdo eu to na porta do camarim mais n posso entra #AcertouAMaoLuan https://t.co/cNloUwI0OW;;Apucarana, Brasil;2017-10-08 23:51:42
MeuMeninaoLS_PR;Eu uso filtro sim mamain #AcertouAMaoLuan https://t.co/fMydW1Zjkz;;Apucarana, Brasil;2017-10-08 23:55:22
MeuMeninaoLS_PR;A franjinha na sobrancelha gnt eu não aguento #AcertouAMaoLuan https://t.co/gyWYhiBSo0;;Apucarana, Brasil;2017-10-08 23:58:35
dudaspaulo;@IsaBaquette Como foi lá xuxu?;;Apucarana, Brasil;2017-10-08 23:59:35
MeuMeninaoLS_PR;Ai gente ele falando que é um clipe simples, eu achei tão lindo mais tão lindo vcs n tão entendendo #AcertouAMaoLuan;;Apucarana, Brasil;2017-10-09 00:01:25
MeuMeninaoLS_PR;Estamos em quarto no vídeos em alta vamo que vamo #AcertouAMaoLuan https://t.co/0t8jsW6ZHj;;Apucarana, Brasil;2017-10-09 00:02:52
netoleeo;Aí gnt cansei de ser um lixo;;Apucarana, Brasil;2017-10-09 00:18:09
sfcletty;!! https://t.co/Out1FFN4Ql;;Apucarana, Brasil;2017-10-09 00:20:41
sfcletty;vou dormi;;Apucarana, Brasil;2017-10-09 00:22:14
sfcletty;eu vou chorar mw desculpe mas eu vou chorar;;Apucarana, Brasil;2017-10-09 00:25:32
emigranado;Giovana é mt igual eu;;Apucarana, Brasil;2017-10-09 00:30:09
sfcletty;ai a pessoa me bloqueia ???;;Apucarana, Brasil;2017-10-09 00:39:30
Maluluiza345;É normal voce ir votar e tem que colocar as letras que aparece e nunca vai e voce esta agora com vontade de se atac… https://t.co/8KYvzOjcnM;;Apucarana, Brasil;2017-10-09 00:40:01
sfcletty;wu eixo vc ir so pra te vwr sorrindo;;Apucarana, Brasil;2017-10-09 00:42:08
emigranado;Mano eu amo a Giovana;;Apucarana, Brasil;2017-10-09 00:45:18
emigranado;Vai toma no cu;;Apucarana, Brasil;2017-10-09 00:54:09
sfcletty;jkkkkkkkkkkkkkkkkkkkkkkmkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkvou me matsr;;Apucarana, Brasil;2017-10-09 01:01:32
sfcletty;pita q pariu so faco nerda;;Apucarana, Brasil;2017-10-09 01:08:43
sfcletty;NAS LEVA MA BAGAGEM A CERTEZA QUW EU TE AMO;;Apucarana, Brasil;2017-10-09 01:09:13
sfcletty;EU TW DEIXO IR SL PRA TE VWR SORRIR;;Apucarana, Brasil;2017-10-09 01:09:23
camilapiassa;young enough to chase but old enough to know better em Terceira Igreja do Evangelho Quadrangular https://t.co/Dk1nC4fcWH;{u'type': u'Point', u'coordinates': [-51.42112681, -23.55251851]};Apucarana, Brasil;2017-10-09 01:12:46
__maribernardes;"@viihcirino @oimali Esperando a famosa festa

SURPRESA";;Apucarana, Brasil;2017-10-09 01:14:58
