opiniao;tweet
Negative;RT @xox_danielaaa: The fact that he think he can just pull my hair 😞😒
Neutral;And for some reason there always my age
Neutral;"RT @pixiecliffxrd: × oreomcstyles × your header is so trippy I love it also I'm craving oreos

🍪🍪 &lt; these aren't oreos but ok"
Neutral;"RT @flabbyironman: here’s information on the last of this series of Red Vs Blue posters from the amazing @Aled 
http://t.co/4ZgToyEf8P http…"
Neutral;"RT @flabbyironman: here’s information on the last of this series of Red Vs Blue posters from the amazing @Aled 
http://t.co/4ZgToyEf8P http…"
Negative;Financial optimism is a healthy sign, but it's going to take more than hope to make financial success a reality http://t.co/DwooqHYl60.
Neutral;Financial optimism is a healthy sign, but it's going to take more than hope to make financial success a reality http://t.co/DwooqHYl60.
Positive;I love Kendall so much 😍💗
Neutral;Click to #win Pompeii on Blu-ray with @HeyUGuys http://t.co/qt0wvmv4xi http://t.co/37KU2DDDgy
Neutral;Aliando Syarief @Alysyarief22 ManCity / Chelsea?
Positive;Stretchhhhhhh http://t.co/pVFpQ7Ia88
Positive;@ESPNMichaelsJr Relax you'll do great as usual!
Neutral;RT @THR1VEME: Breakfast Bowls flying out the door this morning - start your day in the best possible… http://t.co/eToubIFr7a
Neutral;"""Don't put a limit on anything. The more you dream the farther you get."" - Michael Phelps"
Positive;"""Don't put a limit on anything. The more you dream the farther you get."" - Michael Phelps"
Neutral;"$MRK Last Price

Click Here: http://t.co/1RZu9zCe5p

Also See: $BRK/B $AMBA $RIG $UVXY ~"
Positive;"5 Proven Ways To Crush It In 2014 &gt;&gt;&gt;&gt; http://t.co/NwqErg6zwx"
Positive;@terrymonbleau exactly! Thanks T...I'm headed back to the barn after dinner.
Neutral;@terrymonbleau exactly! Thanks T...I'm headed back to the barn after dinner.
Positive;@Whitecaps4Life absolutely
Neutral;@Whitecaps4Life absolutely
Negative;@Ike58Reese does he hit paydirt??
Neutral;@MeganCrum1990 that will never happy babe I miss more and I will win
Neutral;@StyGMaTiSM I just beat you in radar off singles kid how are you going to say stick to radar when you just lost to me lmao
Positive;@JayJaquia shoot me an email. Send some tracks or the link to some and your vision. I admire your drive.
Neutral;RT @MadisonElleBeer: if u don't have #Unbreakable yet, you can get it here :) http://t.co/0U5FOQjRax
Neutral;RT @MadisonElleBeer: if u don't have #Unbreakable yet, you can get it here :) http://t.co/0U5FOQjRax
Negative;some of ya'll don't even have a job but be on Twitter all day ✋😑 . like get a damn LIFE 💯
Neutral;"🔮 FOLLOW ME PLS 🔮

🌿 #MadeInAus 🌿

💜 BRAZIL LOVES U 💜

I LOVE YOU SO MUCH 

@James_Yammouni @Faydee 🙏 x50"
Neutral;RT @VisitMinot: Haven't planned your trip to #Minot for @NorskHostfest yet? There are still hotel rooms available: http://t.co/Dc6GprXirI...
Neutral;"RT @BarsAndMelody: Can I have your daughter for the rest of my life? (Say yes, say yes)
'Cause I need to know
-Charlie http://t.co/HUOjCkfW…"
Positive;@noelcip Made from the finest Canadian impermeable paper, of course :) #AIPPI2014 #keepdry
Neutral;RT @childhoodrock: Funny School Answer http://t.co/SHFM0evvXD
Positive;RT @childhoodrock: Funny School Answer http://t.co/SHFM0evvXD
Neutral;I posted a new photo to Facebook http://t.co/vvkr41cZ3V
Negative;@RedDragonzilla silly dragon
Positive;RT @blissfulfiction: muse's live shows are so incredible http://t.co/uNyVQzo14L
Positive;@katelynbonhaus love you too pretty 💋
Positive;"""@James_Yammouni: RT my last tweet and #MadeInAus for a follow from me and @Faydee!!! We're following everyone!!!!""i was made at sex."
Negative;"""@James_Yammouni: RT my last tweet and #MadeInAus for a follow from me and @Faydee!!! We're following everyone!!!!""i was made at sex."
Positive;"vegas was fun, but now it's back to work &amp; i couldn't feel more motivated. 😈"
Positive;"vegas was fun, but now it's back to work &amp; i couldn't feel more motivated. 😈"
Neutral;I need some ripped jeans
Positive;I want to go to Raw 😋
Positive;Here's to you, Jordan Henderson! #LFC
Negative;"Smh ""@masaku_: I remember the police saying they were investigating Mercy Keino's death. Kesho utaskia wameanza investigation."""
Neutral;"Smh ""@masaku_: I remember the police saying they were investigating Mercy Keino's death. Kesho utaskia wameanza investigation."""
Neutral;RT @sassytbh: When ur friends gives you the AUX cord http://t.co/t7jtXQw0dZ
Neutral;RT @carterreynolds: Searching for the booty w/ @Nashgrier http://t.co/hBtYT0cF8r
Negative;RT @jennikinney13: @katyyBabyy13 I can't wait 😈
Positive;RT @jennikinney13: @katyyBabyy13 I can't wait 😈
Negative;@darealistt i texted your phone, I done been in dyersburg so many times, I just left from there yesterday.
Neutral;"“@edm: New Year's Eve 2014
@diplo
@Skrillex 
@TheGarden. http://t.co/lqxRPCbnTU” ITS MY BIRTHDAY I MUST GO"
Neutral;RT @Lorenabieber131: @James_Yammouni PLEASE FOLLOW ME BBY ILYSM #MadeInAus x147 http://t.co/XCbsh1cYuH
Neutral;Asshly http://t.co/JjLkBy8MMH
Neutral;Asshly http://t.co/JjLkBy8MMH
Positive;"http://t.co/9oY4qYHFj7
A very cute war. http://t.co/QtuGWyov5D"
Neutral;@jamireniexo you roll it inwards and pull down
Positive;@James_Yammouni #MadeInAus YOU SHOULD FOLLOW ME CAUSE I LOVE YOU  #MadeInAus #MadeInAus #MadeInAus 💖💜❤️
Negative;I just feel sooo blah...
Negative;Picture day is my least favourite day ever
Negative;Picture day is my least favourite day ever
Neutral;"Larry Chiang
Duck9
Chiang9@duck9.com,
My mentor wrote #WTDTYAHBS"
Neutral;RT @aleah_cecilia3: “@visIANary: Fright fest this year 😭😭 http://t.co/LhcsQKBA6a” I wanna go!!!
Negative;RT @aleah_cecilia3: “@visIANary: Fright fest this year 😭😭 http://t.co/LhcsQKBA6a” I wanna go!!!
Positive;D-Day to Holler!!!
Positive;Lmfaoo😂😂😂 FOH RT@YaBwoy_Chad: @Bubbly_Diegi lol aint forgiving you mxm...unless # http://t.co/k4bRqa4BLA
Positive;Forget unfollowers, I believe in growing. 41 new followers in the last week! Stats via http://t.co/s3BSkytwtZ
Neutral;"@Louis_Tomlinson Hi sunshine🙉 🙊 🙈 
Can you take a 1 minute to follow me? 
You are changed my life , thank for everything. Love ux8049"
Neutral;NIALL AND LIAM ARE REAL. ZOURRRY MAY BE ROBOTS BUT LIAM AND NIALL ARE REAL REAL REAL
Negative;@MsJayneM i think so. They have deli counters, amazing salads, great veg, unusual booze. Even their square sausage is amazing! Not the best
Positive;I want to sign this dude .... he is OLD but is FUNNY @lawrville we need to chat soon
Positive;Crepes tomorrow.  Don't forget to bring whatever you'd like for your filling!
Positive;RT @jackgilinsky: Jack and I just found our house I think 🙊
Positive;@TCCTCNW @Yatesey106 cheers Matt, pleased after a really hard year. Thanks to you and the guys for your continued support!
Negative;You built your walls so high that no one can climb it
Neutral;This Grand Damme looking to keep the 'little miss' company !! http://t.co/qpswhLvFqu
Positive;This Grand Damme looking to keep the 'little miss' company !! http://t.co/qpswhLvFqu
Positive;"Nature Valley Sweet &amp; Salty are the best"
Positive;"Nature Valley Sweet &amp; Salty are the best"
Neutral;@JumpOnMyTutu Fiiiiine, but only if there's more Sunday Fundays
Neutral;Do you ever walk into a room and feel like everyone staring at you...? AHAHA DEMI😂❤love you http://t.co/vW46te0a4C
Neutral;@SafaaAzadMalik_  #SafaaMalikFollowMe   #SafaaMalikFollowMe PLEASE 👍❤️ baby Please follow me, MAKE ME HAPPY❤️💥❤️💥❤️💥❤️💥❤️❤️💥💥💥💥💥💥💥❤️💥💥❤️🎎
Neutral;@Jaci_Amber okay cool. I'll be there :)
Neutral;RT @TheWorldStories: A new study shows... http://t.co/BBdF2ldkwX
Negative;As many as 700 migrants feared drowned in Mediterranean http://t.co/0hDGmX3HqG
Positive;I have House on my island! Now my island is even more awesome! http://t.co/2oL84gkIUx #iphone, #iphonegames, #gameinsight
Neutral;New issue of EconJournal Watch is out: http://t.co/6UIqd1v5tl
Neutral;"RT @iRhymeForReason: They want me locked and detained. 
But they aint stopping my reign. 
Still on the block I remain. 
Watching out for cr…"
Positive;RT @TrevorMoran: NONONO I WANT ONE ITS SO CUTE http://t.co/1AswWw6hno
Neutral;RT @arbroathltc: @CarmsMuseums PLEASE RETWEET. If you retweet that gives us a vote. With your help we could win £3000 #COMMFUND GNK B of S …
Positive;RT @IdiotOlympics: WHO MAKES THESE 😂😭😂 http://t.co/X8PlCmm0Gt
Neutral;@MindOfMzry yes bitch made nigga
Positive;@IrelandTina @GaryRivalOak nice! 😁
Positive;@IrelandTina @GaryRivalOak nice! 😁
Negative;Talking doesn't cook rice, you've got to take action to get results.
Negative;RT @_itssMAE: Really hoping that this week flys by😩
Neutral;RT @queen_PYT: I need to go to the grocery store
Negative;I fuck with you because I saw something DIFFERENT. Don't start acting the same
Neutral;RT @DopeBoyDada: Facts 👍💑💯 http://t.co/uECzcqyXw0
Negative;Kid cudi is trash now
Positive;@156Sharknose Yes :D Was in Brussel and the was an exhibition
Negative;Tuesday -- RAINED OFF -- let's hope for better weather tomorrow at TAIT communications!
Positive;Look how things change! Nicki on top and Kim mad http://t.co/KSQRd4u72j
Positive;RT @MattRams14: @_lileryn hey eryn haha
Neutral;"RT @OneMoreJoke: me: ""wow i need to do homework but first:
*eats dinner*
*goes on twitter*
*checks facebook*
*knits a scarf*
*does oragimi*…"
Neutral;You know you have some real #power when you can basically tell the #Senate to fuck off and not face any consequences #CIA #JohnBrennan
Neutral;You know you have some real #power when you can basically tell the #Senate to fuck off and not face any consequences #CIA #JohnBrennan
Neutral;My life has been fucking made with this picture http://t.co/bicsA3UQAN
Neutral;"Potato Gnocchi
In a creamy cheese sauce with toasted pine nuts and pesto sauce. #food #foodspotting… http://t.co/bRwdNUzBnO"
Neutral;RT @LFC: What are your views on Jordan Henderson's appointment as #LFC vice-captain? Tweet your messages using #HendoLFC http://t.co/mAgDp6…
Neutral;RT @JoannaAtGetGwop: @OgeeReddTatted  Check out this Hot remix of the Mila J SmokeDrinkBreakUp Remix by my Home Boy @DAKIBEATS https://t.co…
Negative;RT @MarkKeeble_: The 1975 need to hurry with a new album 🙏🙏
Neutral;RT @GaijinGoombah: I understand true Smash love now.  The iconic things of your favorite game fighting other peoples passions and having fu…
Neutral;RT @LucasG124: i wanna go back to vegas
Positive;RT @Ashley_Spanos21: Had an amazing birthday with this girl I love you best friend😘😌🎈🎉 http://t.co/yUcMKGdnhj
Positive;RT @moonb2: Another perfect read aloud to start the school year. Many ways to extend the story with young students @PenguinClass http://t.c…
Neutral;Ive learned to never chase people. A person will come into your life whether you want them to or not.
Neutral;RT @Xtreme365Radio: #NP Revangel @Revangel_world - Predicted on @WNDYRadio365  http://t.co/gprLWsEzk2 @Xtreme365Radio @Elite365Radio
Positive;@Neon_Asami @Neon_Jess IT'S A FRENCH PROJECT FOR UR BIRTHDAYS MY LOVES http://t.co/v5uIWC6Rzx  HOPE U LIKE IT xx #HappyBirthdayJesami 54
Negative;“@MensHumor: People say circumcision dosen’t hurt. I was circumcised when I was born and I couldn’t walk for nearly a year.” 😂😂👌
Positive;@Cyprios James Mcavoy is a Scottish Detective and he's consumed by drugs, lies and grief. It's pretty out there.
Negative;Foto: thora-hathi: maihor: This was such a difficult scene to watch. It’s Haru trying to shut himself off... http://t.co/zOZdKgwfBj
Negative;Foto: thora-hathi: maihor: This was such a difficult scene to watch. It’s Haru trying to shut himself off... http://t.co/zOZdKgwfBj
Negative;They always steal quill away from me when he come over 😒
Negative;@kinserwhite totally down to help you murder Avery, I get like 100 notifications a day cuz her bitch ass
Negative;@kinserwhite totally down to help you murder Avery, I get like 100 notifications a day cuz her bitch ass
Negative;@buckeye_chica  I thought she must b pissed Frank is such an ass on #BB16 cuss it makes every1 look@her 2,but come2 findout their just alike
Neutral;I liked a @YouTube video http://t.co/1PiBSNq2ak Frank turner at De Montfort hall leicester 12/9/14
Neutral;Water Temp:15.200 °C, Wave Height:0.600m at 15/09/2014 22:51:03
Negative;Feet are frozen
Negative;Feet are frozen
Positive;Good morning to you oh awesome one! Have an amazing day and flash your....smile 󾌰 at everyone you see!
Positive;Good morning to you oh awesome one! Have an amazing day and flash your....smile 󾌰 at everyone you see!
Neutral;@Momvr_OG do chance sakh, tapete gna rekk x)
Negative;@vivian_gray_30 what even is my face... That's disgusting😳
Negative;My mom needs to answer the god damn phone it's hot as hell bruh!
Positive;My mom needs to answer the god damn phone it's hot as hell bruh!
Negative;Alone baby alone.
Neutral;@rylandR5 Hey Ryland!!!! How r u?:)
Negative;I'm tired !!!! but I don't wanna go 2 sleep cause I'm home by myself😕
Negative;I'm tired !!!! but I don't wanna go 2 sleep cause I'm home by myself😕
Neutral;We must learn to take good care of what we have before asking for more.
Neutral;RT @PiscesAreUs: #Pisces try to love you in a way that when your friends see the love you have, they say i want that
Negative;RT @RevolutionSyria: Nothing is worse than killing children. Assad has killed thousands of children, some with knives. #Syria http://t.co/c…
Negative;RT @RevolutionSyria: Nothing is worse than killing children. Assad has killed thousands of children, some with knives. #Syria http://t.co/c…
Neutral;This was from agesss ago but this is when i saw the 1d wax works!😍💕😘 http://t.co/cAnHlhSJLg
Positive;@beaniegee I love you I swear
Positive;Fat asses attract me 😻🙈
Neutral;@BethMairead I'm praying no one saw the original tweet LOL
Neutral;You can access the waste market in London more if you register on http://t.co/sdWZ98qXtm
Neutral;You can access the waste market in London more if you register on http://t.co/sdWZ98qXtm
Positive;"""Beauty is the marks the life leaves on us, all the kicks and the caresses the memories leave us.… http://t.co/OpsRrmtUXK"
Neutral;The jean jacket has had many lives over the decades: http://t.co/TYb5Zt4VA0
Neutral;@Maxcarpanini Joe Allen doesn't quite have the presence or organises the team like hendo does
Neutral;@Maxcarpanini Joe Allen doesn't quite have the presence or organises the team like hendo does
Neutral;You Don't Say! Generation gap: Young Scots favor independence: GLASGOW, Scotland (AP) — Across Scotland, dinne... http://t.co/jXVSUiHK1t
Neutral;#Gemini They are experimental in lovemaking and constantly keep analyzing their love life. http://t.co/irH54fRbSF
Positive;Attractive dude in 5th who sits right next to me talks to me constantly which is Gr8 .
Positive;Attractive dude in 5th who sits right next to me talks to me constantly which is Gr8 .
Neutral;Free Medium Pumpkin Spice Cappuccino at Quick Chek http://t.co/mYzogqly4R #coupon #free #freesample #freestuff
Neutral;Cool, Just be Cool
Negative;I want to be happy and I don't think that's a lot to ask for
Neutral;I want to be happy and I don't think that's a lot to ask for
Negative;Every time I hear my old job name I be like fucck yall
Neutral;RT @That70sLife: Me when I get home from school http://t.co/xlAL4PwZHe
Neutral;RT @That70sLife: Me when I get home from school http://t.co/xlAL4PwZHe
Neutral;RT @LLuehrmannAlyss: #LouiseProof proof of concept #gameinsight #TCFollowTrain  #ipadgames #ONEDIRECTION #GAIN #FOLLOWTRICK #BELIEBER #Love…
Positive;GUYS TOMORROW IS TO ANNOUNCE THE NOMINEES EMA FOR VOTING, I'M SO EXCITED, I TRUST YOU @TheVampsband 🙏🎉💜 xx
Positive;GUYS TOMORROW IS TO ANNOUNCE THE NOMINEES EMA FOR VOTING, I'M SO EXCITED, I TRUST YOU @TheVampsband 🙏🎉💜 xx
Neutral;And the first day of 6 weeks of hell is done.
Negative;Hmmph what tooooo dooo 😒
Neutral;Click here to #win The Walking Dead Season 4 with @HeyUGuys http://t.co/0KoSJWGSHN #TWD http://t.co/NZNa0bmVf4
Neutral;Click here to #win The Walking Dead Season 4 with @HeyUGuys http://t.co/0KoSJWGSHN #TWD http://t.co/NZNa0bmVf4
Neutral;[Fast Movers] #1: It's Not Right for You http://t.co/x4549DeMJx
Positive;RT @MaxGeorge: Good morning fringe! #maxmonday http://t.co/uMYA7sZqmh
Positive;I just finished watching Yu-Gi-Oh! Bonds Beyond Time. Kuriboh is truly a life saver.
Neutral;RT @HolyHonch: IF YOU WANTED TO ENTER THE GIVEAWAY ALL YOU HAVE TO DO IS RT THIS TWEET! THE WINNERS WILL BE CHOSEN ON SEPTEMBER 30! http://…
Neutral;"RT @WordPressProfis: Bizco #WordPress #Theme with #Sliders and visual #Drag&amp;Drop #Theme #Builder by Themify http://t.co/6iwWqKOEhE"
Neutral;Tell me that you love me cause I need you so much.
Neutral;RT @Sheldon_Jokes: my reaction to almost everything http://t.co/kvlKzOSaNN
Positive;@littlejacks_ homecoming? 😏
Neutral;RT @taauurrus: #Taurus doles out tough love in her kids' best interest.
Neutral;RT @taauurrus: #Taurus doles out tough love in her kids' best interest.
Neutral;@JazzSingh16 your best price shipped?
Neutral;Aliando Syarief @Alysyarief22 pocarysweat or mizone?
Neutral;@JackkGregoryy NEW VIDEO #MyNiggazWithMe 🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/H6lUoHUcZW
Neutral;Playing Now - UrbanMeltdown SeptC Seg2 on http://t.co/xuQlqLYRs3
Neutral;Conn. AG Questions Apple Watch Security http://t.co/iL2kw9anaC
Neutral;@f0reignluv_ its 5:59... good afternoon
Negative;@becjansen I spelled immune wrong wtf #stopDawn2k14
Positive;@mienfooled uh.. but.... Its harder to catch in the yellow flowers xD...
Negative;Wish Jess didn't move schools😩
Neutral;Thiz dp is true mehn @Sandra @Onyinye @Nnenna({}) @Nneka @Chidinma @Uju, this pple didn't write bimbo http://t.co/26us6O7fKP
Neutral;RT @look4ancestors: Lone grave marker leads filmmakers to long-lost history of Regina Indian Industrial School. http://t.co/RSpmf4Ieyl #sas…
Positive;@KatysCandyFloss working out gurl
Neutral;i got braids this time 😉
Neutral;Who needs money anyway
Negative;Who needs money anyway
Neutral;@EuanAitken97 not me, people on my twitter
Neutral;"Girls calling boys ""Bae"" after 5 min convo 😌"
Neutral;@Vevo @Meghan_Trainor @taylorswift13 @NICKIMINAJ follow me pls...
Positive;Tonight I'm a bed for a cat. Cool.
Positive;@BrandonZinonee shiiit ion want it now
Negative;I want homecoming to be here already 😒
Positive;You can get Super Antioxidant Formula for just $6.00 (a 32% savings!) at TripleClicks. http://t.co/BkJEhWIzxW
Neutral;RT @RelaxVibes: Sometimes. http://t.co/tBn2qGk76t
Neutral;RT @LoraSteele18: I lost 2 followers recently and i know who they are thanks to  app
Positive;When your favorite song comes on! 🎤😂  https://t.co/wJOp1nfrcy
Neutral;"Hi, @James_Yammouni 

Could you maybe just...

Idk
 
Follow me? 

Thanks 
#MadeInAus

x42"
Neutral;@Cassidy_A_Blue @NathProf @Nurse_Jess04 @Jenlynn219 yep same here!
Negative;Tomo shut up! You stay here!
Neutral;RT @YMotherhood_UK: Had great meetings this week with professionals working with young parents. Looking forward to taking the ethos of this…
Positive;@clancyredrocket ily2. I wanna make a trip to GV sooner rather than later!
Positive;@Weekend_Rebel haha. hop to it!!
Neutral;Check out this video #espn http://t.co/rCsFGWeeh3
Neutral;RT @SPACEKING416: Mike Dece be goin in.
Neutral;RT @SPACEKING416: Mike Dece be goin in.
Positive;RT @CraveMoiThought: #throwbackthursday Johnny Depp at the age of 16 😍 http://t.co/Dhwmx3x03a
Negative;Medicine hasnt helped me get better. Just gonna pray now lmao
Negative;RT @mjsizler: If Monday had a face, I would punch it..
Positive;Doing an EKG on a friend=an incredibly unique bonding experience. Ya feel me @jess_ridge7? #literally #exercisescience
Negative;“@__jjocelyn_: @Ray_NOTRae 😩 they ass look just alike” 😂 nbs
Neutral;RT @mickey_ket: “@kimktears: Every girl needs herself a flavio http://t.co/lKhpiVx9ZF” relationship goals 😍
Negative;My granny always talking shit . Like please hair tf up
Negative;@SirMattypants totally failed by getting a sprite at mcdonalds. Damn Big Mack Mondays.
Neutral;@SirMattypants totally failed by getting a sprite at mcdonalds. Damn Big Mack Mondays.
Neutral;I-Phone application, ultrafast LTE wireless    http://t.co/VViOpFmUJP #iran #usa #BBC #politics
Positive;RT @BelieberStrong: @77779999Smith You're very welcome.(:
Negative;RT @HowardFarran: If you don't have calculus, take your clean teeth home! By the amazing talented @AndyRDH http://t.co/ZPuCyCAW4G
Neutral;"RT @Tootie_frootiee: I want that relationship where we 

😂 goof off together 
💪 beast together 
💰 grind together 
☕️🐸 shade together 
💏 and…"
Positive;"RT @Tootie_frootiee: I want that relationship where we 

😂 goof off together 
💪 beast together 
💰 grind together 
☕️🐸 shade together 
💏 and…"
Neutral;Applications Developer  .NET (Vancouver) - Eagle is currently seeking an Applications Developer - .NET for a one... http://t.co/5R5sjDvQx9
Neutral;RT @BleacherReport: VIDEO: A Tennessee commit channels his inner Jadeveon Clowney with a helmet-popping hit http://t.co/JtfZfIkh2Y http://t…
Neutral;@drewlepra nads
Positive;Me and raina and whoever else we be with be having the funniest sessions ever😂👌💯
Neutral;Please don't front yo move.
Negative;Please don't front yo move.
Neutral;@Cammhunter what goes through your head/ what do you feel when one of your fans tells you that you saved their life? #ohlordvideo
Neutral;@Cammhunter what goes through your head/ what do you feel when one of your fans tells you that you saved their life? #ohlordvideo
Negative;latinobussy: Parents: “AS LONG AS YOU LIVE UNDER MY ROOF…!” Me: http://t.co/55jM5FrLu5
Positive;Nice shot, Thea! #Arrow
Negative;@mlmlightningfl1 *struggles* IM FINE! *sneezes* *screams loudly*
Neutral;@slyslayer95 where are you
Neutral;@GraphicMatt An ALRT, for the purists.
Neutral;Puff-puff pass
Neutral;"RT @SuperSportBlitz: Younes Kaboul has been named as Tottenham’s new captain with goalkeeper Hugo Lloris &amp; striker Emmanuel Adebayor as vic…"
Negative;【allege】[v.] to state sth as a fact without giving proof
Neutral;@eatonyouup roomnate is pretty chill
Neutral;Fudgey organic paleo brownies http://t.co/oa426npDmb on @bloglovin
Neutral;@sk8ingtiffers I do
Neutral;@sk8ingtiffers I do
Neutral;I posted a new photo to Facebook http://t.co/uUdrWotIfb
Positive;@scenesfromrome Text me 7026350948 if you need help with club access in vegas whatsapp friendly :)
Neutral;"#IAmHereBecause em farig :D no job no tension :D welay har wely ;)"
Neutral;RT @IntThings: Not attending class in college is like paying for a hotel room and sleeping outside on a bench.
Neutral;@TheEden_A can you RT this pls? And tweet my hashtag? https://t.co/x1c4mss8yu It means a lot for me💞thankyou So Much #ValuForUGirlNov7
Neutral;@DanielMackie1 @SeanHill_ the crime scene was at the rock formation that we could see from our balcony Macks, crazy!! #kohtao
Negative;So I've got some random guy messaging me asking if he can be my 'companion' for the Three Days Grace gig. Urgh. No.
Neutral;So I've got some random guy messaging me asking if he can be my 'companion' for the Three Days Grace gig. Urgh. No.
Negative;“@diaryforteens: So relevant http://t.co/buYCozFAL9”
Neutral;ray has no fucks to give your doubts.
Neutral;ray has no fucks to give your doubts.
Neutral;Last rt tRUUU but it doesn't happen bc some people ride the bus with you all week lmao
Negative;@ASHLEYRYDER_ @daniellismore Outside in the smoking area :O
Positive;Radio Los Santos really shaped my music taste tbh.
Positive;Radio Los Santos really shaped my music taste tbh.
Neutral;SMUGGZ HOLIDAY - DIFFERENT SETTINGZ MIXTAPE! by DJ Rambo [Psylent Vybez] via #soundcloud http://t.co/63dsBvCFMr
Neutral;SMUGGZ HOLIDAY - DIFFERENT SETTINGZ MIXTAPE! by DJ Rambo [Psylent Vybez] via #soundcloud http://t.co/63dsBvCFMr
Neutral;Uploaded this one simple picture, and got all these comments.😅💁
Positive;Uploaded this one simple picture, and got all these comments.😅💁
Neutral;RT @MensHumor: All I want to do is snack and take naps...basically I want to be in Kindergarten.
Positive;RT @AngelAlessandra: “For beautiful eyes, look for the good in other people.” – Audrey Hepburn #quoteoftheday #inspiration
Positive;"RT @danny_reviews: Kudos to @JulianSimpson1, @mouthwaite and the rest of the cast &amp; crew on a well conceived episode. Keep up the good work…"
Positive;“@LiddohSav: When they ask if you want to see them naked http://t.co/nPMRBUyxMT”😂😩😂😭👏
Neutral;"RT @MattSRoss81: DYK @ProjectManana is a 501(c)(3) charity?! Donate today to @CigarFederation's Raffle for @ProjectManana &amp; win prizes http…"
Neutral;Dr. Praeger’s Kids Gluten Free Spinach Littles 50% Off at Whole Foods: Dr. Praeger’s Coupon Whole Foods has th... http://t.co/31U3AfR6tU
Positive;sometimes I act 7, sometimes I act 37
Positive;@fumakuchibiru Ah how sweet. #themfeels
Neutral;Keyshia Cole // I should have cheated
Neutral;Keyshia Cole // I should have cheated
Positive;@MatthewConnolly thank you!
Positive;RT @SexTaIk: I want you and only you. 😍
Neutral;RT @nikestore: Shortstop. Leader. Champion. Pay #RE2PECT in the Jordan Jeter Collection. Launches 9.20: http://t.co/C64DLE0Jta http://t.co/…
Neutral;RT @ISCOSEU: The Week That Will Be: Event Announcements (More details on the Events Calendar) We interrupt your regularly s... http://t.co/…
Neutral;"RT @PontoneMahon284: ☯Gain Followers
☯RT This
☯MUST FOLLOW ME I FOLLOW BACK
☯Follow everyone who rts
☯Gain
  #mtvhottest #BELIEBER #ANDROID…"
Positive;@narrysdianaa good luck!! 😁👏👏👍
Neutral;"NEW at http://t.co/LeFgTtFVgy! - Greensburg, PA
(Click on ad for DETAILS and to CONTACT owner) http://t.co/0oQkNNh8YU"
Neutral;"NEW at http://t.co/LeFgTtFVgy! - Greensburg, PA
(Click on ad for DETAILS and to CONTACT owner) http://t.co/0oQkNNh8YU"
Neutral;CANDY free standing washing machine 6 kg perfect work - Ilford - London - http://t.co/DrRiSG8ZYe http://t.co/Gt8owtGLW6
Neutral;CANDY free standing washing machine 6 kg perfect work - Ilford - London - http://t.co/DrRiSG8ZYe http://t.co/Gt8owtGLW6
Positive;some nice car games fun here- http://t.co/skeJTcUGEw #cargames #gaming
Positive;Corn bread and chili 😍😍
Positive;Corn bread and chili 😍😍
Neutral;Police: Officers followed protocol in detention of actress who didn't provide ID http://t.co/cGRBqJ5Fkr :Auto pickup by wikyou
Neutral;Untitled http://t.co/3UYfnaXcpc
Neutral;Untitled http://t.co/3UYfnaXcpc
Positive;@gunnjunhavat morning sweetie, Welcome activities ♥♥
Neutral;@hannahmikus_ ight thanks hannahbanana
Negative;"So in my 8th period today someone decided to point out all my flaws and I was just like 

I'm gonna punch you in the face 💁"
Negative;"So in my 8th period today someone decided to point out all my flaws and I was just like 

I'm gonna punch you in the face 💁"
Positive;Touch down! We are in the City of Angels. oumiworks ridj79 @ Los Angeles International Airport (LAX) http://t.co/zTW1LYEy9n
Neutral;"RT @WouldOneRather: Have lifetime tickets to see your favorite sports team (RT)
or
Have lifetime tickets to see your favorite band (FAV)"
Positive;@MLP_babylight *sees you smiling* hey son *sees you standing tall*
Neutral;Belk confirms plans to close Regency Square Mall store http://t.co/7HNxO1ZxzA
Positive;#LifeOnTheRoad I CRIED IM SO PROUD OF HIM https://t.co/EKBuSqLFJN
Neutral;@kkendrick485 I feel ya man! We'll have to get together sometime!
Neutral;RT @onedirection: UK! 1D's FIRST single #StealMyGirl, from the new album #FOUR, is on pre-order right now. Out 19th October in the UK! http…
Negative;RT @myronlittlerl: if time could slow down just a little bit 🐢🕝
Neutral;RT @myronlittlerl: if time could slow down just a little bit 🐢🕝
Positive;@Conor_RV Dawson's Calm Conor😂
Neutral;The basic idea is to eliminate, altogether.
Neutral;New Video: Jeezy – Holy Ghost: After a recent arrest and his new album release, Jeezy shows no signs of slowin... http://t.co/s9oUGoQgCC
Neutral;One person followed me in the last day thanks to http://t.co/xPin0zIiHY app
Negative;"@danlyke Well, it was only a sample, and not a ""security update,"" so it's easily expunged.  But ... grief, that's a broken recommendation."
Neutral;"@danlyke Well, it was only a sample, and not a ""security update,"" so it's easily expunged.  But ... grief, that's a broken recommendation."
Neutral;RT @desusnice: Streets Need a 30 for 30 of this night http://t.co/1zXB4cSJi6
Neutral;RT @desusnice: Streets Need a 30 for 30 of this night http://t.co/1zXB4cSJi6
Neutral;RT @louisandmoney: louis' bathroom http://t.co/kO3nHN2sJu
Neutral;RT @louisandmoney: louis' bathroom http://t.co/kO3nHN2sJu
Positive;Obsessed with this song. 🎶 #Murs http://t.co/M1GuPLzr3r
Neutral;@steve_race @LeonjWard please tell me this involved hurdling or being chased by a dog or something
