"Classe";"Texto";"Sentimento_Microsoft"
"Neutro";"10 caixas eletrônicos e só 1 fazendo depósito na agência de Miguel Couto #Bradesco";0,457372903823853
"Neutro";"queria trabalhar no #Bradesco ainda viu ;/";0,0404911041259766
"Neutro";"O @bradesco cobrou R$ 11,90 por um saque no Banco 24 horas, q eu fui obrigado a utilizar pq os caixas do @bradesco estavam desativados.";0,334211647510529
"Neutro";"@AloBradesco Me dá uma ligada. To querendo voltar a pagar minha cesta básica do Bradesco.";0,329964816570282
"Neutro";"Ei, @AloBradesco, bora resolver o caso da @kelviaborges. Demoro já! Pra ontem!";0,972993850708008
"Neutro";"@AloBradesco Consigo abrir conta com a minha carteira de trabalho ja que meu RG esta muito rasurado e preciso urgentemente da conta";0,135002732276917
"Neutro";"alô galera do @Bradesco @AloBradesco, ajuda eu";0,428321599960327
"Neutro";"@bradesco troquei de celular, preciso reconfigurar o APP para android";0,491143524646759
"Neutro";"Ei @Alobradesco moro no rj e minha agência eh em sp ! Estou sem cartão , preciso de um novo e a moça disse que só indo na agência, me ajuda?";0,203640416264534
"Neutro";"@AloBradesco mais uma ajuda hahahaha cancelei o cartão para ngm usar , mas não consigo sacar dinheiro nem pela biometria ! Onde libera?";0,230367586016655
"Neutro";"@AloBradesco mais uma ajuda hahahaha cancelei o cartão para ngm usar , mas não consigo sacar dinheiro nem pela biometria ! Onde libera?jk";0,242090731859207
"Neutro";"Festa da Empresa! #Bradesco @ Sítio Jacucaí http://t.co/QYj5Qj7w6v";0,628462553024292
"Neutro";"Boatos de que o @Bradesco tem mensagens subliminares! Confere produção?";0,56960129737854
"Neutro";"#Bradesco com design japonês http://t.co/nHsmnUycco";0,555652618408203
"Neutro";"@Bradesco tem como tirar uma duvida?";0,463706493377686
"Neutro";"@AloBradesco bradescão, preciso de ajuda";0,351759374141693
"Neutro";"como seu cliente peço que torça para o lanus hoje por favor RT @AloBradesco: @fabiaof1 Oiê! Pode falar! Se preferir, envie DM. ;)";0,718336760997772
"Neutro";"Árvore de natal ! #Bradesco #Rj #happy @ Lagoa Rodrigo de Freitas http://t.co/NoL330IFwD";0,606471955776215
"Neutro";"07h30: Esperando o @Bradesco resolver minha situação.";0,569440007209778
"Neutro";"espero q fila do #Bradesco hj não esteja grade pq só tenho 4h de almoço";0,0148423910140991
"Neutro";"Cc @AloBradesco RT @FabiGomesRJ: @FEBRABAN @bruxinhabeth @GovRJ to 1 hora Bradesco. Minha senha eh 0251 e tá na 0231. http://t.co/5z59CpKwTT";0,429601013660431
"Neutro";"@LeiSecaRJ @AloBradesco @FabiGomesRJ @FEBRABAN @bruxinhabeth @GovRJ estava na mesma fila que vc. Bradesco do mercadao jpa? Peguei senha 140";0,276953816413879
"Neutro";"""@Bradesco: Em 2014 queremos que todo mundo tenha o que quiser! O que vc mais quer para 2014?"" O fim do capitalismo.";0,615184187889099
"Neutro";"""Quero q todo mundo tenha dois chocolates: um pra comer e outro pra quem ta pedindo."" ^-^ ^-^ #Bradesco #QueroQueTodoMundoTenha";0,329540938138962
"Neutro";"Ei pessoal lindo do @AloBradesco. Preciso atualizar meus telefones com vcs. #comofas";0,808379650115967
"Neutro";"Hoje foi top @__jessicaxavier @jmdesaron @_HelddyN @OliverFausto #Carlos #Paloma #Lucas #Bradesco";0,860686302185059
"Neutro";"The Voice Ptu kkkkkkkk #confraternização #Bradesco #top ?????? http://t.co/tNtWEIRFd2";0,616118431091309
"Neutro";"@felipealmeida_s @AloBradesco te dou 3 uvas passas de presente";0,606143534183502
"Neutro";"@trollador_jr @AloBradesco bem feito, quem mandou n ser ryco q nem eu e movimentar milhoes de reais por ano";0,773718476295471
"Neutro";"@biavcastro @AloBradesco divido o vinho aqui";0,528053462505341
"Neutro";"@GuilhermeCPrado @AloBradesco hauhuahu deixa de dor de cotovelo ae guiherme!";0,19750040769577
"Neutro";"@naosalvo @AloBradesco sou cliente do Bradesco e nunca ganhei nem 1 real de presente. Puxa-saquismo, a gente vê por aqui rs";0,560962915420532
"Neutro";"@lipecasagrande @AloBradesco o dia q vc for ryco e movimentar a mesma grana q eu ai vc ganha cara ahuhuahuhauhuahuahu";0,29052522778511
"Neutro";"@naosalvo @AloBradesco auhauahuau, tapa na cara dos pobres";0,4704709649086
"Neutro";"@lipecasagrande @AloBradesco to brincando huahua mas se quiser eu divido o vinho aqui =)
abs";0,507012605667114
"Neutro";"@naosalvo @AloBradesco Bacana .. eles só me mandam boletos!!";0,583618104457855
"Neutro";"@Juninhoo3 @AloBradesco paga sua conta do twitter ae rapa! hauhuahu";0,641914486885071
"Neutro";"@naosalvo @AloBradesco olha q so chupim. Se for passar a virada do ano em Camboriú- SC, já te mando um torpedo pra ir lá rouba a garrafa kkk";0,462958157062531
"Neutro";"@lipecasagrande @AloBradesco estarei em Balneario! (mas n sei o bairro, n conheço nada)";0,273319482803345
"Neutro";"@naosalvo @azaghal @AloBradesco legal, mas pra vocês que são populares né, eu sou cliente há anos e só ganho tarifas e mais tarifas. huahue";0,531356334686279
"Neutro";"@PauloDias @azaghal @AloBradesco começa a movimentar o tanto de dinheiro q gente milionaria como a gente movimenta q vc ganha huahuahuau =P";0,302833378314972
"Neutro";"Tambem queria ganhar a cesta de final de ano do @AloBradesco :(((";0,239991635084152
"Neutro";"@Bradesco
Preciso falar com o @Bradesco urgentemente!";0,45793354511261
"Negativo";"""@luciogirotto: TERCEIRA RECLAMAÇAO #bradesco #alobradesco #bancocentralbr #BandNews #datenaoficial #ReclameAQUI http://t.co/v9SgaBB27A""";0,447485566139221
"Negativo";"Bom dia pra vc que já acorda se estressando com o @Bradesco ... #lamentavel";0,705833196640015
"Negativo";"Biometria do @Bradesco você torra a paciência.";0,461814165115356
"Negativo";"A agência 0318 do #Bradesco está com tempo de espera de 1 hora... Um absurdo!!! #Paulinia";0,307562440633774
"Negativo";"Dezenas e dezenas de pessoas na fila do @Bradesco e apenas UM caixa eletrônico fazendo depósito (os outros quebrados). Dureza hein";0,495039314031601
"Negativo";"Horas e horas no banco pra resolver o problema do meu carro... ahhhh #bradesco !!!!!!!";0,48015683889389
"Negativo";"Tudo indica que vou ter que procurar um outro cartão @Bradesco";0,275792092084885
"Negativo";"Gostaria q a vida fosse facil e bonita como um comercial de Banco! Mas são todos um lixo, aproveitadores! #caixa #itau #Bradesco #santander";0,374937206506729
"Negativo";"No #Bradesco você perde tempo,  dinheiro,  hora do almoço,  paciência e paz.";0,793746709823608
"Negativo";"vey, num eh possivel, o @bradesco @AloBradesco eh um carma! eu nao consigo passar um mês sem ter uma treta! #PQP .... mais uma @smk_barbosa";0,16443832218647
"Negativo";"https://t.co/LYPgxxI0lj as ações sociais do #BRADESCO ou, pq não tem problema depredar bancos. Bancos são o inimigo. repassa.&gt;&gt;";0,283449232578278
"Negativo";"Eu tenho certeza que esse @bradesco tá de sacanagem comigo!!! @alo_bradesco #bradesco";0,38754591345787
"Negativo";"Taê o @Bradesco praticando vandalismo contra sociedade ao colocar pedras pontiagudas em calçadas: http://t.co/MlgZTdwNNQ";0,430942803621292
"Negativo";"#Bradesco, sempre fudendo com a vida das pessoas! http://t.co/js3pF4n2Yc";0,603386521339417
"Negativo";"Que imbecilidade @AloBradesco RT @ale_borba #Bradesco, sempre fudendo com a vida das pessoas! http://t.co/2YkEsqC1qo";0,406775236129761
"Negativo";"Estou a quase 6 horas tentando pagar a fatura do meu cartão #Bradesco, esses bancos de #greve, ja http://t.co/CraZmH45gf";0,117089450359344
"Negativo";"É lamentável, além dos bancos em greve, atendimento pessoal continua indesejado. #Bradesco";0,00179418921470642
"Negativo";"Na porcaria do #bradesco do Limão, além da greve, nenhuma máquina de deposito está funcionando, malditos. Quem... http://t.co/XH1V9t62JL";0,0354759395122528
"Negativo";"Agência 0265 com só um caixa eletrônico funcionando. Pô @AloBradesco, aí complica! Toda semana! http://t.co/sWoWUcGOGX";0,48819500207901
"Negativo";"Depois de + de 1/2 hora no call para instalar NET Empresa @AloBradesco no MAC a 3a atendente descobre: sua empresa ainda não ""imigrou""";0,161509200930595
"Negativo";"A lei da meia hora no banco não existe mesmo pqp #bradesco";0,155948221683502
"Negativo";"To aquii no banco #bradesco mo demora pra ser atendido";0,296643942594528
"Negativo";"#alobradesco mais de 30 minutos e não fui atendido ag 2178";0,149522662162781
"Negativo";"Tenho que movimenta quanto pra mim ser cliente exclusivo? sei nem quem é meu gerente falta de respeito #alobradesco";0,095191702246666
"Negativo";"Pior besteira quer o @AloBradesco  fez foi mudar sua bandeira para Cielo..";0,260825634002686
"Negativo";"Ligo pro atendimento do #Bradesco e eles não sabem me informar o que é o BIC. Gente, por favor, façam um esforcinho.";0,330773323774338
"Negativo";"ESSA É A CAPIVARA DO @bradesco
????/)???
?????????
  ??????????? 
???????????| 
?????????? ? 
  U?U????U??U
ELA QUER QUE VOCÊ USE WINDOWS";0,379980862140656
"Negativo";"@AloBradesco  olá estão por ai hoje ?";0,69349068403244
"Negativo";"Esse Fone Fácil do #Bradesco é uma piada. A opção para falar com um atendente te redireciona para outra opção do menu.";0,674167037010193
"Negativo";"Pelaipe jogou copos em assessor? Entendo-o. Se tivesse copos, de repente tacaria aqui na agencia do @alobradesco.";0,459335267543793
"Negativo";"Ai, num computador, tem a minha assinatura. No outro nao tem. E adivinha: estou desde as 9:30 da manha e nao resolvem,  @alobradesco.";0,0699518918991089
"Negativo";"A conta é minha, estou aqui, faço todas as assinaturas q eles fazrm mas nao fazem o pagamento @alobradesco.";0,288718014955521
"Negativo";"E se a turma do bla bla bla aparecer perguntando o que houve, vou mandar se fuder. Aviso logo.  @alobradesco.";0,340835362672806
"Negativo";"Protocoli aberto na ouvidoria, advogado acionado, fotos da agencia tiradas. Proximo passo é a policia, @alobradesco.";0,473733156919479
"Negativo";"Saí do @AloBradesco, sem resolver o problema do jeito que eu queria. Na policia eu não fui, mas na justiça nos veremos.";0,0238095242530107
"Negativo";"Tive que tirar uma foto. Só em Parintins você vê isso. #bradesco @ Posto Santa Rosa http://t.co/qdxgBbtGOQ";0,31655365228653
"Negativo";"MAS OLHA ESSE @Bradesco ME ROUBANDO R$65,00.";0,457413285970688
"Negativo";"primeiro o @Bradesco seqüestra todos os relógios digitais do rio com um B O A T A R D E idiota e inútil. agora isso: http://t.co/R7iB4c34xb";0,0833333358168602
"Negativo";"Duas coisas que ao longo da vida a gente acaba aceitando: mulher feia e cartão do #bradesco";0,338577628135681
"Negativo";"Seria daora o #Bradesco liberar meu salário";0,549819648265839
"Negativo";"É inadmissível esperar 40m por um atendimento no #BancoDoBradesco #bradesco #lamentavel";0,251225113868713
"Negativo";"Péssimo atendimento no #bancodobradesco #bradesco aqui é o local onde vc mais perde tempo.";0,0858468115329742
"Negativo";"1 hora na fila do @bradesco e ainda tem 12 na minha frente. Pode isso Arnaldo?";0,321932554244995
"Negativo";"Nunca dependa de um caixa automático #Bradesco. Vc sempre vai se ferrar! SEMPRE!!!!!! Todo mês comigo é assim. É impressionante...";0,532927751541138
"Negativo";"@AloBradesco aqui em Pau dos Ferros, no Supermercado da Rede Lajedo, preciso fazer um deposito e o sistema fora do ar...";0,332946538925171
"Negativo";"Sobre o Fone Fácil Bradesco: uma merda. @Bradesco";0,0435832142829895
"Negativo";"De que adianta ter 31 anos de relacionamento com o @AloBradesco e não conseguir crédito quando se precisa.";0,1423399746418
"Negativo";"Porra @AloBradesco. Me derruba no meio do pagamento, tento entrar de novo e diz isso. Tsc, tsc É hj....... http://t.co/uGPvOs4rOe";0,144919753074646
"Negativo";"minha cara pra vcs @AloBradesco #chateada
http://t.co/Lwgj79tAo9";0,186245799064636
"Negativo";"Essa cor Vermelha do #Santander e do #Bradesco me incomodam profundamente !!!";0,532685160636902
"Negativo";"Todos os bancos estão funcionando pelo @firefox aqui na empresa, menos o #Bradesco é muita sacanagem não.";0,0490842461585999
"Negativo";"Vcs acham honesto quando o @AloBradesco oferece uma taxa de empréstimo de 4%, mas um mês depois que consegue liberar diz q aumentou p 5,90%?";0,39679890871048
"Negativo";"@JorgeBarbosa @AloBradesco Mas vale abrir um banco, que assaltar mil deles.";0,33776867389679
"Negativo";"RT @severosales: E mais uma vez o Bradesco me deixa na mão. #bradesco";0,44992059469223
"Negativo";"Achar um caixa eletrônico do @bradesco funcionando é como procurar agulha num palheiro";0,445791900157928
"Negativo";"Há dias tento acessar o @AloBradesco no chrome do mac e sempre dá isso http://t.co/T6opPKF7pZ";0,406760632991791
"Negativo";"Ta difícil hein @AloBradesco ? Jeito vai ser mudar de banco mesmo";0,0126133561134338
"Negativo";"kkkk #bradesco inacessivel!RT @cassiqueiro: @braillu @WagnerMaia0 http://t.co/XBc2JsQxDJ";0,624587178230286
"Negativo";"Uma hora esperando ao telefone para ser atendido pelo SAC do #BradescoNetEmpresa. Alô #Bradesco!";0,509673357009888
"Negativo";"Quer dizer que você pede um cartão novo do @Bradesco e ele não é mais Visa e não passa em qualquer lugar? Pqp";0,0652173906564713
"Negativo";"O ""fácil"" do Fone Fácil @Bradesco é tipo o ""fast"" do Fast Food.";0,476841241121292
"Negativo";"Vendo o drama da @carolrabello com o @AloBradesco lembrei que tenho que fechar minha conta. Pior banco e ainda bloqueia o dinheiro da amiga";0,0825118646025658
"Negativo";"Interessante mesmo é o meu banco e o departamento que nunca me dão notícias positivas. Aff #bradesco estou ficando desgostosa de vc.";0,368145674467087
"Negativo";"o @AloBradesco continua de brincadeira comigo e não me deixa comprar com meu cartão pela internet. pqp viu";0,0463845431804657
"Negativo";"45 min esperando pra ser atendida no #Bradesco Esse banco ta de parabens! #SQN";0,486905783414841
"Negativo";"Até não sendo cliente esse @Bradesco só me decepciona! :/";0,159896552562714
"Negativo";"Muito insatisfeito mais uma vez com o atendimento do #Bradesco #AlôBradesco, desde sexta sem pagar contas esperando suas ligação #BancoPodre";0,270303755998611
"Negativo";"Muito insatisfeito mais uma vez com o atendimento do #Bradesco #AloBradesco, desde sexta sem pagar contas esperando suas ligação #BancoPodre";0,226065009832382
"Negativo";"Site do #Bradesco fora do ar D:";0,398023307323456
"Negativo";"A fila do supermercado hoje esta pior que a do #bradesco http://t.co/iEwBHL05Dg";0,0413981974124908
"Negativo";"Sacar ou depositar num caixa automático do #Bradesco é uma saga. Mesmo nas agências têm vezes q um só funciona. E tome fila";0,412611573934555
"Negativo";"Equipe de desenvolvimento do @bradesco empresas. Também conhecida como a equipe mais incompetente de desenvolvedores.";0,351157248020172
"Negativo";"Ow @AloBradesco, tenho R$ 2.344 de saldo. Tento pagar 1 boleto de R$ 1.300 e ñ tem saldo?! http://t.co/VheffqQ2ko http://t.co/MXv37KM2Zu";0,376531422138214
"Negativo";"Muito bom o atendimento aqui no #Bradesco .... #SóQueNão! 
A chamada está em 0140, e a minha ficha http://t.co/AuXSqvS3fE";0,930044651031494
"Negativo";"""@AbsurdosBelem: Aiii, agente vai no Unico #bradesco do @boulevardbelem e do #LiderDoca e da com a cara na porta @bradesco BancoEscroto""";0,522233128547668
"Negativo";"10 dias para receber um cartão novo do @AloBradesco ! Só que meu casamento eh segunda-feira ! Bradesco , me ajuda por favor!";0,438286900520325
"Negativo";"Padre exorcizando @BRADESCO de sua vida :P http://t.co/L2rvhqIsfZ";0,545750617980957
"Negativo";"Fui na agência do #Bradesco e fui mal atendida. Liguei pro fone fácil e fui bem atendida..";0,3029705286026
"Negativo";"Falta de respeito com o cliente!  #Bradesco #Procon http://t.co/mD2tdAY453";0,677955448627472
"Negativo";"#AloBradesco chega de desculpas quero soluções!!! Mais uma vez os caixas do auto-atendimento fora do ar as 11:15 de 13/12/13 SOLUÇÕES!!!";0,474193751811981
"Negativo";"Máquinas que não estão funcionando ou sem dinheiro. #AlôBradesco ajuda a gente no final do ano, porquê está tudo um caos!";0,223818227648735
"Negativo";"Parabéns @Bradesco pelo o que fizeram com a minha filha!!! Palhaçada! Estresse no final de semana e em semana de compras de natal!";0,806497871875763
"Negativo";"@Bradesco não to conseguindo sacar dinheiro no caixa eletrônico!";0,289396166801453
"Negativo";"#bradesco, o banco mais retrógrado do brasil!!!!!";0,514448583126068
"Negativo";"Mais de 15 dias no aguardo de um cartão @Bradesco e nada.";0,28232878446579
"Negativo";"O Cumulo é vc escutar piada de atendente de banco @aloPSeca @LeiSecaRJ @AloBradesco @FabiGomesRJ @FEBRABAN @GovRJ";0,741382479667664
"Negativo";"Fica o alerta quanto ao atendimento do @Bradesco e seus produtos @AloBradesco !! É mais fácil falar com o papa do q no canal de atendimento";0,655779302120209
"Negativo";"@AloBradesco consegui falar no call center depois de quase 20 minutos (em linha pra ser atendido)!! Mas obrigado..";0,735161423683167
"Negativo";"O @AloBradesco bem que poderia ser MUITO legal e me mandar um Tolkien pra mim. Já que eu não acho em nenhuma agência.";0,437212884426117
"Negativo";"Ser cliente do Banco Itaú RT @Bradesco O que vc mais quer para 2014?";0,513391017913818
"Negativo";"Tudo no #Bradesco é complicado, um simples TED ou DOC é bloqueado no serviço auto atendimento. Haja paciência.";0,239565968513489
"Negativo";"Dia que eu quiser perder tempo já sei onde vou vir. #Bradesco";0,387001872062683
"Negativo";"Não basta ser um cidadão de bem, é preciso coragem para aguentar o atendimento do #Bradesco";0,714729189872742
"Negativo";"Há 40 minutos ja na fila e ainda preciso esperar mais 46 numeros. Ficaria feliz se  mais de um caixa funcionasse... #bradesco";0,589801847934723
"Negativo";"Aí o @Bradesco me promove uma tuitada com @ana_maria_braga @SabrinaSatoReal e @Fiuk Perdeu um cliente nesse Natal.";0,402413696050644
"Negativo";"@AloBradesco a minha não chegou, snif :~";0,0269477367401123
"Negativo";"O @Bradesco é tão sensacional que faz um investimento na conta da minha mãe e nem o gerente sabe o que é";0,800527095794678
"Negativo";"Poderia sacar dinheiro mas não, o @AloBradesco não deixa";0,415415644645691
"Negativo";"Quem espera sempre alcança... Alcança dor nas costas, alcança o stress, a chateação... #bradesco http://t.co/7gXtJwWR6S";0,207746148109436
"Negativo";"Pra distribuir na fila do banco? @Bradesco #queroquetodomundotenha um remédio que cure chatice. http://t.co/xRyuUPtVrz   :D";0,698790729045868
"Positivo";"#FF @ImprensaCAIXA =&gt; Agenda #cultural pelo país e notícias da @CAIXA";0,382205963134766
"Positivo";"@Caixa estuda prorrogar dívida da OSX http://t.co/bTXKtHKAe9 Da série ""o meu, o seu, o nosso""...";0,429086744785309
"Positivo";"Que se lixem os anéis, venha o capital..! #caixa #pt";0,760809004306793
"Positivo";"Construção beneficia famílias com renda até R$ 1,6 mil. http://t.co/uCoTukQVGS #MinhaCasaMinhaVida @CAIXA @ImprensaCaixa";0,58048689365387
"Positivo";"#BolsaPódio @aldorebelo:""A @CAIXA é uma grande parceira do esporte brasileiro e uma presença importante p/ ginástica"" http://t.co/fJRIGXwzAw";0,780681192874908
"Positivo";"#BrasilSemMiséria já saiu! http://t.co/Y4vcn8HznC Graças a @CAIXA";0,706132411956787
"Neutro";".@CAIXA atinge R$ 100 bilhões no crédito imobiliário =&gt; http://t.co/z3hOhnAoMi";0,528455376625061
"Neutro";"Alô @mariocaixa! Estou ligado! #Caixa http://t.co/8w2kpafWMx";0,576941847801208
"Neutro";"#Caixa atinge R$ 100 bilhões no  ano em crédito imobiliário.";0,538977026939392
"Neutro";"#FF @ImprensaCAIXA =&gt; Agenda #cultural pelo país e notícias da @CAIXA";0,382205963134766
"Neutro";"@Caixa ignorou risco de calote em programa Minha Casa Melhor http://t.co/KYss2UPbCi Da série ""o meu, o seu, o nosso""...";0,83763325214386
"Neutro";"I'm at @Caixa Econômica Federal (Vitória, ES) [pic]: http://t.co/uIGAqcEFiX";0,825716972351074
"Neutro";"#FF @ImprensaCAIXA =&gt; Agenda #cultural pelo país e notícias da @CAIXA";0,382205963134766
"Neutro";"To em duvida se abro minha conta na @caixa @santander_br ou @Bradesco";0,531683683395386
"Neutro";"Caixa lança 5 novas linhas de #crédito para a produção rural. http://t.co/6JWRiunHCW @CAIXA @ImprensaCAIXA";0,580622911453247
"Neutro";"#CaféComAPresidenta @ImprensaBNB @ImprensaCAIXA @BancodoBrasil @Banrisul e @Banestes_SA participam d #ProgramaCrescer http://t.co/FOD0gNFaYW";0,507828712463379
"Neutro";"Circuito @CAIXA apresenta os futuros atletas brasileiros. http://t.co/7q6hrzUz7A @minesporte @ImprensaCAIXA";0,520705223083496
"Neutro";"Dilma sanciona lei que libera recursos para #MinhaCasaMelhor. http://t.co/O47GQeS9kF  @CAIXA @ImprensaCAIXA";0,580824136734009
"Neutro";"http://t.co/EWMZipCAnh um oferecimento @rede_globo e @CAIXA";0,518258988857269
"Neutro";"OSX confirma negociação com a @Caixa para renovação de empréstimo http://t.co/tE8E3QARz5 Da série ""o meu, o seu, o nosso""...";0,600602388381958
"Neutro";"Livro Prog Bolsa Família:década de inclusão e cidadania foi desenvolvido pelo @MDSComunicacao e @ipeaonline: http://t.co/AnWIuTpudB #CAIXA";0,571169912815094
"Neutro";"I'm at @Caixa Econômica Federal (Vitória, ES) http://t.co/ENYHhirVkx";0,825716972351074
"Neutro";"#FF @ImprensaCAIXA =&gt; Agenda #cultural pelo país e notícias da @CAIXA";0,382205963134766
"Neutro";"Reinaldinho Gaúcho vai lançar uma na cabeça do maico hoje e ele vai meter a: #caixa";0,48342764377594
"Neutro";"Lucro da @Caixa cresce 19,3% até setembro. http://t.co/DIlvNaNPdL @ImprensaCAIXA";0,581563115119934
"Neutro";"#FF @ImprensaCAIXA =&gt; Agenda #cultural pelo país e notícias da @CAIXA";0,382205963134766
"Neutro";"RT @vasco: dm RT @caixa: Com o Figueirense subindo, nós não patrocinaremos ninguém na B 2014. :~~";0,491169095039368
"Neutro";"#BrasilSemMiséria já saiu! http://t.co/Y4vcn8HznC Graças a @CAIXA";0,706132411956787
"Neutro";"Cont.@robertolinhares e Sup.Regional da @CAIXA RN Uma figura humana extraordiordinaria,e um dos melhores gestores do Gov.Federal no RN.";0,721799790859222
"Neutro";"Apartamentos do MCMV na Baixada Fluminense são inundados http://t.co/wlsQ4wLbOG Tal como dantes; exceto que moradores devem à @caixa...";0,551120162010193
"Neutro";"#FF @ImprensaCAIXA =&gt; Agenda #cultural pelo país e notícias da @CAIXA";0,382205963134766
"Neutro";"(A) Com @robertolinhares na Confraternização da @CAIXA http://t.co/vsSqJ84p57";0,540152430534363
"Neutro";"@CAIXA estou com problemas com o conectividade social";0,387764692306519
"Neutro";"I'm at @Caixa Econômica Federal (Vitória, ES) http://t.co/TcGDmr64Q2";0,825716972351074
"Negativo";"Gostaria q a vida fosse facil e bonita como um comercial de Banco! Mas são todos um lixo, aproveitadores! #caixa #itau #Bradesco #santander";0,374937206506729
"Negativo";"@dilmabr aumenta em 900% gastos com propaganda do Minha Casa. Repetindo: 900% http://t.co/Ce7LzeDnNs E a @caixa faz cara de paisagem...";0,34828644990921
"Negativo";"Ainda mais sendo na #Caixa";0,559209585189819
"Negativo";"Vamos ver qto tempo ela vai demorar pra atender esse agora #CAIXA";0,513481259346008
"Negativo";"aqui na #Caixa Fila grande do carai @:";0,781620919704437
"Negativo";"OSX obtém renovação de empréstimo de R$ 400 milhões com @Caixa http://t.co/Xpmth4x36G Vem dar calote na Caixa você também... Vem!";0,59104859828949
"Negativo";"Prostitutas poderão receber com cartões de débito e crédito da @caixa em MG http://t.co/nNO6t2zUZk Vem fode* na Caixa você também. Vem!";0,672719955444336
"Negativo";"Parceria com grupos de prostituição: Anajure repudia parceria da @CAIXA. Leia: http://t.co/khI03PLBNG";0,429433345794678
"Negativo";"OUTRA chata demais da conta e a cara do País dos Petralhas é Camila Pitanga. Como moça da #Caixa sugere aos mais pobres se endividarem...";0,473906368017197
"Negativo";"E a @CAIXA com o sistema fora do ar.";0,458215832710266
"Negativo";"Se os jogos registrados na @CAIXA possuíssem o CPF do apostador, isto dificultaria muuuito a vida de fraudadores e ""lavadores de dinheiro""";0,548071146011353
"Negativo";"O  @CAIXA essa propaganda sua ninguém merece e muito chata.";0,0335117280483246
"Positivo";"Mas um dia de trabalho !!! ?????? #bomdia #trabalho #mywork #work #clarobrasil #mylife #lifeisbutadream http://t.co/TGBNg1SZhu";0,589309573173523
"Positivo";"FINALMENTE CONSEGUI A PORTABILIDADE - QUASE SEM ESFORÇO. OBRIGADO, @ClaroBlog! &lt;3 &lt;3 &lt;3 http://t.co/gMtjTMezlF";0,990099847316742
"Positivo";"Novo dia, Novas metas, novos desafios... Hora de Produzir!!! ???????????? #bomdia #mywork #clarobrasil http://t.co/vVwk8hhv65";0,652338981628418
"Positivo";"Bom dia Hoje é dia de Ação Externa!!! Simbora produzir... ?????????????????? #bomdia #clarobrasil #vempraclaro http://t.co/nQ9Ddf0XxA";0,77027028799057
"Positivo";"Ação Externa !!! ????????????? #clarobrasil #sejoga #vempraclaro #trabalho #mywork #love #equipeplanet http://t.co/E5Zbv1jAYV";0,493643552064896
"Positivo";"obgrigada @claro pelo tt mobile de graça \o/";0,639207482337952
"Positivo";"Muito obrigado @ClaroBlog pelo presente de 200 torpedos";0,761214554309845
"Positivo";"@ClaroBlog Sou cliente da Claro a 6 anos e meio e nunca tive sérios problemas, ja em uma concorrente foram 3 meses de tortura!";0,203108072280884
"Positivo";"Opa, curti, parece que acesso ao facebook pela claro está de grátis. #ClaroBrasil #ClaroRonaldo #Chupa3g  @claroronaldo @ClaroBrasil";0,621805548667908
"Positivo";"É por isso que as vezes eu gosto da #Claro! http://t.co/uTI4cqvriq";0,649955153465271
"Positivo";"Obrigada @claro";0,766573369503021
"Positivo";"Essa 3G da @claro é uma beleza.";0,913685858249664
"Positivo";"Hoje é dia de ser Feliz... ????????????? #bomdia #trabalho #clarobrasil #foco #força #fe http://t.co/BE8YalDtMl";0,818164229393005
"Positivo";"Obrigado, @claroronaldo @clarobrasil, finalmente eu consegui fazer meu modem funcionar depois de UM ANO usando a @timbrasil.";0,759727656841278
"Positivo";"Gente eu aqui passado com a velocidade do 4G do iPhone 5S da #Claro (Perfeito)";0,815978288650513
"Positivo";"@Gusbelli @claro eu uso e não tenho problemas aqui no Rio.";0,182194769382477
"Positivo";"@danicarolp @claro eles estão com um pacotes combos com a @NEToficial que parecem interessantes";0,606880843639374
"Positivo";"obrigadomas poxa RT @ClaroBlog: Olá, Neto. Pode ficar tranquilo que o acesso será liberado em dezembro. Conte com a gente se precisar.";0,685895264148712
"Positivo";"A Internet 4G da #Claro é outro nível hein !!!! Luxo, Poder e Glória !!!";0,954545438289642
"Positivo";"@ClaroBlog Enfim, como vcs já me ajudaram... conto com vcs mais uma vez...";0,520878791809082
"Positivo";"Confraternização da clarobrasil .Amo muito tudo isso ????????? #confraternizacao #clarobrasil http://t.co/tvPQLxtdJq";0,447941243648529
"Positivo";"É Claro que é a melhor Equipe !!! ?????????? #clarobrasil #equipeplanet #trabalho #mywork http://t.co/FsDSkDuwvr";0,840581715106964
"Positivo";"Equipe Claro @planetcellcg 
Equipe Bombacao !!! ????????????? #clarobrasil #equipeplanet #equipebombacao http://t.co/Br4rLSsn3D";0,651564478874207
"Positivo";"demorou, mas enfim a dona @ClaroBrasil resolveu atender minha solicitação...";0,635758101940155
"Positivo";"E viva o #4GMax da #Claro!!! \0/ http://t.co/hWakXeTpNl";0,774429321289062
"Positivo";"como presente de natal a minha 3g está muito rápida obg @vivo";0,800656616687775
"Positivo";"4G da @ClaroBlog até agora funcionando muito bem.";0,781145572662354
"Positivo";"@NFumache @ClaroBlog o 3G comigo sempre funciona muito bem também rsrsrs";0,983298301696777
"Neutro";"@claro @k1ssmeDemi @hugmesmith KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK, AI MEU RIM";0,443970739841461
"Neutro";"@hugmesmith @claro @k1ssmeDemi que?";0,491190195083618
